metaanalysisid,Descr,Value
8568,AICC (smaller is better),1860.6
8568,BIC (smaller is better),1870.2
8569,-2 Log Likelihood,1446.2
8569,AIC (smaller is better),1458.2
8569,AICC (smaller is better),1460.2
8569,BIC (smaller is better),1469.7
8570,-2 Log Likelihood,1426.6
8570,AIC (smaller is better),1438.6
8570,AICC (smaller is better),1440.6
8570,BIC (smaller is better),1450.1
8571,-2 Log Likelihood,1278.3
8571,AIC (smaller is better),1290.3
8571,AICC (smaller is better),1292.3
8571,BIC (smaller is better),1301.8
8572,-2 Log Likelihood,1692.9
8572,AIC (smaller is better),1704.9
8572,AICC (smaller is better),1706.9
8572,BIC (smaller is better),1716.4
8573,-2 Log Likelihood,1390.2
8573,AIC (smaller is better),1402.2
8573,AICC (smaller is better),1404.2
8573,BIC (smaller is better),1413.7
8574,-2 Log Likelihood,1138.8
8574,AIC (smaller is better),1150.8
8574,AICC (smaller is better),1152.7
8574,BIC (smaller is better),1162.2
8575,-2 Log Likelihood,1564.2
8575,AIC (smaller is better),1576.2
8575,AICC (smaller is better),1578.1
8575,BIC (smaller is better),1587.7
8576,-2 Log Likelihood,1349.1
8576,AIC (smaller is better),1361.1
8576,AICC (smaller is better),1363.0
8576,BIC (smaller is better),1372.6
8577,-2 Log Likelihood,1017.1
8577,AIC (smaller is better),1029.1
8577,AICC (smaller is better),1031.1
8577,BIC (smaller is better),1040.6
8578,-2 Log Likelihood,1560.5
8578,AIC (smaller is better),1572.5
8578,AICC (smaller is better),1574.4
8578,BIC (smaller is better),1583.9
8579,-2 Log Likelihood,1207.0
8579,AIC (smaller is better),1219.0
8579,AICC (smaller is better),1220.9
8579,BIC (smaller is better),1230.5
8580,-2 Log Likelihood,1426.8
8580,AIC (smaller is better),1438.8
8580,AICC (smaller is better),1440.7
8580,BIC (smaller is better),1450.2
8581,-2 Log Likelihood,1410.8
8581,AIC (smaller is better),1422.8
8581,AICC (smaller is better),1424.8
8581,BIC (smaller is better),1434.3
8582,-2 Log Likelihood,1286.7
8582,AIC (smaller is better),1298.7
8582,AICC (smaller is better),1300.6
8582,BIC (smaller is better),1310.1
8583,-2 Log Likelihood,1146.2
8583,AIC (smaller is better),1158.2
8583,AICC (smaller is better),1160.1
8583,BIC (smaller is better),1169.6
8585,-2 Log Likelihood,1218.1
8585,AIC (smaller is better),1230.1
8585,AICC (smaller is better),1232.0
8585,BIC (smaller is better),1241.5
8586,-2 Log Likelihood,1263.6
8586,AIC (smaller is better),1275.6
8586,AICC (smaller is better),1277.5
8586,BIC (smaller is better),1287.1
8587,-2 Log Likelihood,1308.0
8587,AIC (smaller is better),1320.0
8587,AICC (smaller is better),1321.9
8587,BIC (smaller is better),1331.4
8588,-2 Log Likelihood,1567.5
8588,AIC (smaller is better),1579.5
8588,AICC (smaller is better),1581.4
8588,BIC (smaller is better),1590.9
8589,-2 Log Likelihood,1296.0
8589,AIC (smaller is better),1308.0
8589,AICC (smaller is better),1309.9
8589,BIC (smaller is better),1319.4
8590,-2 Log Likelihood,1265.3
8590,AIC (smaller is better),1277.3
8590,AICC (smaller is better),1279.2
8590,BIC (smaller is better),1288.8
8591,-2 Log Likelihood,1568.2
8591,AIC (smaller is better),1580.2
8591,AICC (smaller is better),1582.2
8591,BIC (smaller is better),1591.7
8592,-2 Log Likelihood,1198.2
8592,AIC (smaller is better),1210.2
8592,AICC (smaller is better),1212.1
8592,BIC (smaller is better),1221.7
8594,-2 Log Likelihood,1440.7
8594,AIC (smaller is better),1452.7
8594,AICC (smaller is better),1454.6
8594,BIC (smaller is better),1464.1
8595,-2 Log Likelihood,1193.6
8595,AIC (smaller is better),1205.6
8595,AICC (smaller is better),1207.5
8595,BIC (smaller is better),1217.1
8596,-2 Log Likelihood,1666.7
8596,AIC (smaller is better),1678.7
8596,AICC (smaller is better),1680.6
8596,BIC (smaller is better),1690.1
8597,-2 Log Likelihood,1336.1
8597,AIC (smaller is better),1348.1
8597,AICC (smaller is better),1350.1
8597,BIC (smaller is better),1359.6
8598,-2 Log Likelihood,1255.2
8598,AIC (smaller is better),1267.2
8598,AICC (smaller is better),1269.2
8598,BIC (smaller is better),1278.7
8599,-2 Log Likelihood,997.6
8599,AIC (smaller is better),1009.6
8599,AICC (smaller is better),1011.5
8599,BIC (smaller is better),1021.0
8600,-2 Log Likelihood,1359.1
8600,AIC (smaller is better),1371.1
8600,AICC (smaller is better),1373.0
8600,BIC (smaller is better),1382.5
8601,-2 Log Likelihood,1242.0
8601,AIC (smaller is better),1254.0
8601,AICC (smaller is better),1256.0
8601,BIC (smaller is better),1265.5
8602,-2 Log Likelihood,1488.1
8602,AIC (smaller is better),1500.1
8602,AICC (smaller is better),1502.1
8602,BIC (smaller is better),1511.6
8603,-2 Log Likelihood,1151.8
8603,AIC (smaller is better),1163.8
8603,AICC (smaller is better),1165.8
8603,BIC (smaller is better),1175.3
8604,-2 Log Likelihood,1426.2
8604,AIC (smaller is better),1438.2
8604,AICC (smaller is better),1440.2
8604,BIC (smaller is better),1449.7
8606,-2 Log Likelihood,1606.8
8606,AIC (smaller is better),1618.8
8606,AICC (smaller is better),1620.8
8606,BIC (smaller is better),1630.3
8608,-2 Log Likelihood,1278.2
8608,AIC (smaller is better),1290.2
8608,AICC (smaller is better),1292.1
8608,BIC (smaller is better),1301.7
8609,-2 Log Likelihood,1298.1
8609,AIC (smaller is better),1310.1
8609,AICC (smaller is better),1312.0
8609,BIC (smaller is better),1321.5
8610,-2 Log Likelihood,232E75
8610,AIC (smaller is better),232E75
8610,AICC (smaller is better),232E75
8610,BIC (smaller is better),232E75
8611,-2 Log Likelihood,1393.2
8611,AIC (smaller is better),1405.2
8611,AICC (smaller is better),1407.1
8611,BIC (smaller is better),1416.7
8612,-2 Log Likelihood,1236.5
8612,AIC (smaller is better),1248.5
8612,AICC (smaller is better),1250.5
8612,BIC (smaller is better),1260.0
8615,-2 Log Likelihood,1340.9
8615,AIC (smaller is better),1352.9
8615,AICC (smaller is better),1354.9
8615,BIC (smaller is better),1364.4
8616,-2 Log Likelihood,1262.7
8616,AIC (smaller is better),1274.7
8616,AICC (smaller is better),1276.7
8616,BIC (smaller is better),1286.2
8617,-2 Log Likelihood,1383.1
8617,AIC (smaller is better),1395.1
8617,AICC (smaller is better),1397.0
8617,BIC (smaller is better),1406.6
8618,-2 Log Likelihood,1165.3
8618,AIC (smaller is better),1177.3
8618,AICC (smaller is better),1179.3
8618,BIC (smaller is better),1188.8
8620,-2 Log Likelihood,1562.3
8620,AIC (smaller is better),1574.3
8620,AICC (smaller is better),1576.3
8620,BIC (smaller is better),1585.8
8621,-2 Log Likelihood,1153.9
8621,AIC (smaller is better),1165.9
8621,AICC (smaller is better),1167.9
8621,BIC (smaller is better),1177.4
8622,-2 Log Likelihood,1287.4
8622,AIC (smaller is better),1299.4
8622,AICC (smaller is better),1301.3
8622,BIC (smaller is better),1310.8
8623,-2 Log Likelihood,1319.0
8623,AIC (smaller is better),1331.0
8623,AICC (smaller is better),1332.9
8623,BIC (smaller is better),1342.4
8624,-2 Log Likelihood,1341.2
8624,AIC (smaller is better),1353.2
8624,AICC (smaller is better),1355.1
8624,BIC (smaller is better),1364.7
8625,-2 Log Likelihood,1494.9
8625,AIC (smaller is better),1506.9
8625,AICC (smaller is better),1508.9
8625,BIC (smaller is better),1518.4
8626,-2 Log Likelihood,1123.8
8626,AIC (smaller is better),1135.8
8626,AICC (smaller is better),1137.7
8626,BIC (smaller is better),1147.2
8627,-2 Log Likelihood,1472.2
8627,AIC (smaller is better),1484.2
8627,AICC (smaller is better),1486.1
8627,BIC (smaller is better),1495.7
8629,-2 Log Likelihood,1433.7
8629,AIC (smaller is better),1445.7
8629,AICC (smaller is better),1447.6
8629,BIC (smaller is better),1457.1
8630,-2 Log Likelihood,1652.3
8630,AIC (smaller is better),1664.3
8630,AICC (smaller is better),1666.3
8630,BIC (smaller is better),1675.8
8631,-2 Log Likelihood,1359.6
8631,AIC (smaller is better),1371.6
8631,AICC (smaller is better),1373.5
8631,BIC (smaller is better),1383.1
8632,-2 Log Likelihood,1400.9
8632,AIC (smaller is better),1412.9
8632,AICC (smaller is better),1414.9
8632,BIC (smaller is better),1424.4
8633,-2 Log Likelihood,1356.6
8633,AIC (smaller is better),1368.6
8633,AICC (smaller is better),1370.5
8633,BIC (smaller is better),1380.0
8634,-2 Log Likelihood,1041.6
8634,AIC (smaller is better),1053.6
8634,AICC (smaller is better),1055.5
8634,BIC (smaller is better),1065.0
8636,-2 Log Likelihood,1182.4
8636,AIC (smaller is better),1194.4
8636,AICC (smaller is better),1196.3
8636,BIC (smaller is better),1205.9
8637,-2 Log Likelihood,1226.5
8637,AIC (smaller is better),1238.5
8637,AICC (smaller is better),1240.4
8637,BIC (smaller is better),1249.9
8638,-2 Log Likelihood,1296.6
8638,AIC (smaller is better),1308.6
8638,AICC (smaller is better),1310.6
8638,BIC (smaller is better),1320.1
8639,-2 Log Likelihood,1174.4
8639,AIC (smaller is better),1186.4
8639,AICC (smaller is better),1188.3
8639,BIC (smaller is better),1197.9
8640,-2 Log Likelihood,1270.8
8640,AIC (smaller is better),1282.8
8640,AICC (smaller is better),1284.7
8640,BIC (smaller is better),1294.2
8641,-2 Log Likelihood,1366.8
8641,AIC (smaller is better),1378.8
8641,AICC (smaller is better),1380.7
8641,BIC (smaller is better),1390.3
8642,-2 Log Likelihood,1346.6
8642,AIC (smaller is better),1358.6
8642,AICC (smaller is better),1360.5
8642,BIC (smaller is better),1370.1
8643,-2 Log Likelihood,1255.3
8643,AIC (smaller is better),1267.3
8643,AICC (smaller is better),1269.2
8643,BIC (smaller is better),1278.7
8644,-2 Log Likelihood,1235.6
8644,AIC (smaller is better),1247.6
8644,AICC (smaller is better),1249.5
8644,BIC (smaller is better),1259.0
8645,-2 Log Likelihood,1113.5
8645,AIC (smaller is better),1125.5
8645,AICC (smaller is better),1127.5
8645,BIC (smaller is better),1137.0
8646,-2 Log Likelihood,1438.7
8646,AIC (smaller is better),1450.7
8646,AICC (smaller is better),1452.7
8646,BIC (smaller is better),1462.2
8647,-2 Log Likelihood,1402.3
8647,AIC (smaller is better),1414.3
8647,AICC (smaller is better),1416.2
8647,BIC (smaller is better),1425.8
8648,-2 Log Likelihood,1383.6
8648,AIC (smaller is better),1395.6
8648,AICC (smaller is better),1397.5
8648,BIC (smaller is better),1407.0
8649,-2 Log Likelihood,1141.6
8649,AIC (smaller is better),1153.6
8649,AICC (smaller is better),1155.5
8649,BIC (smaller is better),1165.1
8650,-2 Log Likelihood,1191.9
8650,AIC (smaller is better),1203.9
8650,AICC (smaller is better),1205.8
8650,BIC (smaller is better),1215.4
8651,-2 Log Likelihood,1370.5
8651,AIC (smaller is better),1382.5
8651,AICC (smaller is better),1384.4
8651,BIC (smaller is better),1394.0
8652,-2 Log Likelihood,1605.4
8652,AIC (smaller is better),1617.4
8652,AICC (smaller is better),1619.3
8652,BIC (smaller is better),1628.8
8653,-2 Log Likelihood,1307.0
8653,AIC (smaller is better),1319.0
8653,AICC (smaller is better),1321.0
8653,BIC (smaller is better),1330.5
8654,-2 Log Likelihood,1212.3
8654,AIC (smaller is better),1224.3
8654,AICC (smaller is better),1226.2
8654,BIC (smaller is better),1235.7
8655,-2 Log Likelihood,1610.1
8655,AIC (smaller is better),1622.1
8655,AICC (smaller is better),1624.1
8655,BIC (smaller is better),1633.6
8656,-2 Log Likelihood,1282.5
8656,AIC (smaller is better),1294.5
8656,AICC (smaller is better),1296.4
8656,BIC (smaller is better),1306.0
8658,-2 Log Likelihood,1320.9
8658,AIC (smaller is better),1332.9
8658,AICC (smaller is better),1334.9
8658,BIC (smaller is better),1344.4
8659,-2 Log Likelihood,1052.4
8659,AIC (smaller is better),1064.4
8659,AICC (smaller is better),1066.3
8659,BIC (smaller is better),1075.8
8660,-2 Log Likelihood,1199.0
8660,AIC (smaller is better),1211.0
8660,AICC (smaller is better),1213.0
8660,BIC (smaller is better),1222.5
8661,-2 Log Likelihood,1359.3
8661,AIC (smaller is better),1371.3
8661,AICC (smaller is better),1373.2
8661,BIC (smaller is better),1382.8
8662,-2 Log Likelihood,1248.2
8662,AIC (smaller is better),1260.2
8662,AICC (smaller is better),1262.1
8662,BIC (smaller is better),1271.6
8663,-2 Log Likelihood,1597.3
8663,AIC (smaller is better),1609.3
8663,AICC (smaller is better),1611.2
8663,BIC (smaller is better),1620.8
8664,-2 Log Likelihood,1292.6
8664,AIC (smaller is better),1304.6
8664,AICC (smaller is better),1306.5
8664,BIC (smaller is better),1316.0
8665,-2 Log Likelihood,1313.0
8665,AIC (smaller is better),1325.0
8665,AICC (smaller is better),1327.0
8665,BIC (smaller is better),1336.5
8666,-2 Log Likelihood,1515.1
8666,AIC (smaller is better),1527.1
8666,AICC (smaller is better),1529.0
8666,BIC (smaller is better),1538.5
8667,-2 Log Likelihood,1397.6
8667,AIC (smaller is better),1409.6
8667,AICC (smaller is better),1411.6
8667,BIC (smaller is better),1421.1
8668,-2 Log Likelihood,1213.7
8668,AIC (smaller is better),1225.7
8668,AICC (smaller is better),1227.7
8668,BIC (smaller is better),1237.2
8671,-2 Log Likelihood,1255.1
8671,AIC (smaller is better),1267.1
8671,AICC (smaller is better),1269.0
8671,BIC (smaller is better),1278.6
8672,-2 Log Likelihood,1431.4
8672,AIC (smaller is better),1443.4
8672,AICC (smaller is better),1445.3
8672,BIC (smaller is better),1454.8
8673,-2 Log Likelihood,1273.9
8673,AIC (smaller is better),1285.9
8673,AICC (smaller is better),1287.9
8673,BIC (smaller is better),1297.4
8674,-2 Log Likelihood,1443.7
8674,AIC (smaller is better),1455.7
8674,AICC (smaller is better),1457.6
8674,BIC (smaller is better),1467.1
8675,-2 Log Likelihood,1074.1
8675,AIC (smaller is better),1086.1
8675,AICC (smaller is better),1088.1
8675,BIC (smaller is better),1097.6
8676,-2 Log Likelihood,1622.6
8676,AIC (smaller is better),1634.6
8676,AICC (smaller is better),1636.5
8676,BIC (smaller is better),1646.0
8677,-2 Log Likelihood,1166.6
8677,AIC (smaller is better),1178.6
8677,AICC (smaller is better),1180.5
8677,BIC (smaller is better),1190.1
8678,-2 Log Likelihood,1306.5
8678,AIC (smaller is better),1318.5
8678,AICC (smaller is better),1320.5
8678,BIC (smaller is better),1330.0
8679,-2 Log Likelihood,1241.8
8679,AIC (smaller is better),1253.8
8679,AICC (smaller is better),1255.7
8679,BIC (smaller is better),1265.3
8680,-2 Log Likelihood,1423.5
8680,AIC (smaller is better),1435.5
8680,AICC (smaller is better),1437.4
8680,BIC (smaller is better),1446.9
8681,-2 Log Likelihood,1286.9
8681,AIC (smaller is better),1298.9
8681,AICC (smaller is better),1300.9
8681,BIC (smaller is better),1310.4
8682,-2 Log Likelihood,1110.9
8682,AIC (smaller is better),1122.9
8682,AICC (smaller is better),1124.9
8682,BIC (smaller is better),1134.4
8683,-2 Log Likelihood,1369.7
8683,AIC (smaller is better),1381.7
8683,AICC (smaller is better),1383.6
8683,BIC (smaller is better),1393.1
8684,-2 Log Likelihood,1253.5
8684,AIC (smaller is better),1265.5
8684,AICC (smaller is better),1267.4
8684,BIC (smaller is better),1276.9
8685,-2 Log Likelihood,1292.3
8685,AIC (smaller is better),1304.3
8685,AICC (smaller is better),1306.2
8685,BIC (smaller is better),1315.7
8687,-2 Log Likelihood,1293.2
8687,AIC (smaller is better),1305.2
8687,AICC (smaller is better),1307.2
8687,BIC (smaller is better),1316.7
8688,-2 Log Likelihood,1539.8
8688,AIC (smaller is better),1551.8
8688,AICC (smaller is better),1553.8
8688,BIC (smaller is better),1563.3
8689,-2 Log Likelihood,1406.6
8689,AIC (smaller is better),1418.6
8689,AICC (smaller is better),1420.6
8689,BIC (smaller is better),1430.1
8690,-2 Log Likelihood,1312.1
8690,AIC (smaller is better),1324.1
8690,AICC (smaller is better),1326.1
8690,BIC (smaller is better),1335.6
8691,-2 Log Likelihood,1205.6
8691,AIC (smaller is better),1217.6
8691,AICC (smaller is better),1219.5
8691,BIC (smaller is better),1229.0
8692,-2 Log Likelihood,1209.6
8692,AIC (smaller is better),1221.6
8692,AICC (smaller is better),1223.6
8692,BIC (smaller is better),1233.1
8693,-2 Log Likelihood,1150.7
8693,AIC (smaller is better),1162.7
8693,AICC (smaller is better),1164.7
8693,BIC (smaller is better),1174.2
8694,-2 Log Likelihood,1541.6
8694,AIC (smaller is better),1553.6
8694,AICC (smaller is better),1555.5
8694,BIC (smaller is better),1565.1
8695,-2 Log Likelihood,1390.6
8695,AIC (smaller is better),1402.6
8695,AICC (smaller is better),1404.6
8695,BIC (smaller is better),1414.1
8696,-2 Log Likelihood,1197.5
8696,AIC (smaller is better),1209.5
8696,AICC (smaller is better),1211.4
8696,BIC (smaller is better),1220.9
8697,-2 Log Likelihood,1133.9
8697,AIC (smaller is better),1145.9
8697,AICC (smaller is better),1147.9
8697,BIC (smaller is better),1157.4
8698,-2 Log Likelihood,1162.7
8698,AIC (smaller is better),1174.7
8698,AICC (smaller is better),1176.6
8698,BIC (smaller is better),1186.1
8699,-2 Log Likelihood,1392.3
8699,AIC (smaller is better),1404.3
8699,AICC (smaller is better),1406.2
8699,BIC (smaller is better),1415.7
8700,-2 Log Likelihood,1447.3
8700,AIC (smaller is better),1459.3
8700,AICC (smaller is better),1461.3
8700,BIC (smaller is better),1470.8
8701,-2 Log Likelihood,1273.5
8701,AIC (smaller is better),1285.5
8701,AICC (smaller is better),1287.4
8701,BIC (smaller is better),1296.9
8702,-2 Log Likelihood,1446.0
8702,AIC (smaller is better),1458.0
8702,AICC (smaller is better),1459.9
8702,BIC (smaller is better),1469.4
8703,-2 Log Likelihood,1313.2
8703,AIC (smaller is better),1325.2
8703,AICC (smaller is better),1327.1
8703,BIC (smaller is better),1336.6
8704,-2 Log Likelihood,1214.0
8704,AIC (smaller is better),1226.0
8704,AICC (smaller is better),1228.0
8704,BIC (smaller is better),1237.5
8706,-2 Log Likelihood,1457.8
8706,AIC (smaller is better),1469.8
8706,AICC (smaller is better),1471.7
8706,BIC (smaller is better),1481.3
8708,-2 Log Likelihood,1327.4
8708,AIC (smaller is better),1339.4
8708,AICC (smaller is better),1341.4
8708,BIC (smaller is better),1350.9
8709,-2 Log Likelihood,1291.5
8709,AIC (smaller is better),1303.5
8709,AICC (smaller is better),1305.5
8709,BIC (smaller is better),1315.0
8710,-2 Log Likelihood,1586.4
8710,AIC (smaller is better),1598.4
8710,AICC (smaller is better),1600.4
8710,BIC (smaller is better),1609.9
8711,-2 Log Likelihood,1444.9
8711,AIC (smaller is better),1456.9
8711,AICC (smaller is better),1458.8
8711,BIC (smaller is better),1468.3
8712,-2 Log Likelihood,985.5
8712,AIC (smaller is better),997.5
8712,AICC (smaller is better),999.4
8712,BIC (smaller is better),1008.9
8713,-2 Log Likelihood,1301.8
8713,AIC (smaller is better),1313.8
8713,AICC (smaller is better),1315.7
8713,BIC (smaller is better),1325.3
8714,-2 Log Likelihood,1469.5
8714,AIC (smaller is better),1481.5
8714,AICC (smaller is better),1483.5
8714,BIC (smaller is better),1493.0
8715,-2 Log Likelihood,1300.4
8715,AIC (smaller is better),1312.4
8715,AICC (smaller is better),1314.4
8715,BIC (smaller is better),1323.9
8716,-2 Log Likelihood,933.6
8716,AIC (smaller is better),945.6
8716,AICC (smaller is better),947.6
8716,BIC (smaller is better),957.1
8718,-2 Log Likelihood,1364.6
8718,AIC (smaller is better),1376.6
8718,AICC (smaller is better),1378.5
8718,BIC (smaller is better),1388.0
8719,-2 Log Likelihood,1236.2
8719,AIC (smaller is better),1248.2
8719,AICC (smaller is better),1250.1
8719,BIC (smaller is better),1259.6
8720,-2 Log Likelihood,1151.8
8720,AIC (smaller is better),1163.8
8720,AICC (smaller is better),1165.8
8720,BIC (smaller is better),1175.3
8721,-2 Log Likelihood,1198.2
8721,AIC (smaller is better),1210.2
8721,AICC (smaller is better),1212.2
8721,BIC (smaller is better),1221.7
8722,-2 Log Likelihood,1275.4
8722,AIC (smaller is better),1287.4
8722,AICC (smaller is better),1289.3
8722,BIC (smaller is better),1298.9
8723,-2 Log Likelihood,1320.4
8723,AIC (smaller is better),1332.4
8723,AICC (smaller is better),1334.3
8723,BIC (smaller is better),1343.9
8724,-2 Log Likelihood,1456.9
8724,AIC (smaller is better),1468.9
8724,AICC (smaller is better),1470.8
8724,BIC (smaller is better),1480.3
8725,-2 Log Likelihood,1690.0
8725,AIC (smaller is better),1702.0
8725,AICC (smaller is better),1704.0
8725,BIC (smaller is better),1713.5
8726,-2 Log Likelihood,1337.6
8726,AIC (smaller is better),1349.6
8726,AICC (smaller is better),1351.5
8726,BIC (smaller is better),1361.0
8727,-2 Log Likelihood,1443.4
8727,AIC (smaller is better),1455.4
8727,AICC (smaller is better),1457.4
8727,BIC (smaller is better),1466.9
8728,-2 Log Likelihood,1189.4
8728,AIC (smaller is better),1201.4
8728,AICC (smaller is better),1203.3
8728,BIC (smaller is better),1212.9
8729,-2 Log Likelihood,1122.9
8729,AIC (smaller is better),1134.9
8729,AICC (smaller is better),1136.8
8729,BIC (smaller is better),1146.3
8730,-2 Log Likelihood,1581.2
8730,AIC (smaller is better),1593.2
8730,AICC (smaller is better),1595.1
8730,BIC (smaller is better),1604.7
8731,-2 Log Likelihood,1239.3
8731,AIC (smaller is better),1251.3
8731,AICC (smaller is better),1253.3
8731,BIC (smaller is better),1262.8
8733,-2 Log Likelihood,1235.8
8733,AIC (smaller is better),1247.8
8733,AICC (smaller is better),1249.8
8733,BIC (smaller is better),1259.3
8735,-2 Log Likelihood,1577.1
8735,AIC (smaller is better),1589.1
8735,AICC (smaller is better),1591.0
8735,BIC (smaller is better),1600.5
8736,-2 Log Likelihood,1384.7
8736,AIC (smaller is better),1396.7
8736,AICC (smaller is better),1398.6
8736,BIC (smaller is better),1408.1
8737,-2 Log Likelihood,1355.3
8737,AIC (smaller is better),1367.3
8737,AICC (smaller is better),1369.2
8737,BIC (smaller is better),1378.8
8738,-2 Log Likelihood,1373.4
8738,AIC (smaller is better),1385.4
8738,AICC (smaller is better),1387.4
8738,BIC (smaller is better),1396.9
8739,-2 Log Likelihood,1552.3
8739,AIC (smaller is better),1564.3
8739,AICC (smaller is better),1566.3
8739,BIC (smaller is better),1575.8
8740,-2 Log Likelihood,1307.9
8740,AIC (smaller is better),1319.9
8740,AICC (smaller is better),1321.8
8740,BIC (smaller is better),1331.3
8741,-2 Log Likelihood,1082.2
8741,AIC (smaller is better),1094.2
8741,AICC (smaller is better),1096.1
8741,BIC (smaller is better),1105.6
8742,-2 Log Likelihood,1330.1
8742,AIC (smaller is better),1342.1
8742,AICC (smaller is better),1344.1
8742,BIC (smaller is better),1353.6
8743,-2 Log Likelihood,1447.2
8743,AIC (smaller is better),1459.2
8743,AICC (smaller is better),1461.1
8743,BIC (smaller is better),1470.6
8744,-2 Log Likelihood,1766.3
8744,AIC (smaller is better),1778.3
8744,AICC (smaller is better),1780.2
8744,BIC (smaller is better),1789.7
8745,-2 Log Likelihood,1363.1
8745,AIC (smaller is better),1375.1
8745,AICC (smaller is better),1377.0
8745,BIC (smaller is better),1386.5
8746,-2 Log Likelihood,1277.2
8746,AIC (smaller is better),1289.2
8746,AICC (smaller is better),1291.1
8746,BIC (smaller is better),1300.7
8747,-2 Log Likelihood,1441.8
8747,AIC (smaller is better),1453.8
8747,AICC (smaller is better),1455.7
8747,BIC (smaller is better),1465.3
8748,-2 Log Likelihood,1139.2
8748,AIC (smaller is better),1151.2
8748,AICC (smaller is better),1153.2
8748,BIC (smaller is better),1162.7
8749,-2 Log Likelihood,1246.5
8749,AIC (smaller is better),1258.5
8749,AICC (smaller is better),1260.5
8749,BIC (smaller is better),1270.0
8750,-2 Log Likelihood,1290.4
8750,AIC (smaller is better),1302.4
8750,AICC (smaller is better),1304.4
8750,BIC (smaller is better),1313.9
8751,-2 Log Likelihood,1380.6
8751,AIC (smaller is better),1392.6
8751,AICC (smaller is better),1394.5
8751,BIC (smaller is better),1404.0
8752,-2 Log Likelihood,1480.5
8752,AIC (smaller is better),1492.5
8752,AICC (smaller is better),1494.5
8752,BIC (smaller is better),1504.0
8753,-2 Log Likelihood,1276.2
8753,AIC (smaller is better),1288.2
8753,AICC (smaller is better),1290.1
8753,BIC (smaller is better),1299.7
8754,-2 Log Likelihood,1101.9
8754,AIC (smaller is better),1113.9
8754,AICC (smaller is better),1115.8
8754,BIC (smaller is better),1125.4
8755,-2 Log Likelihood,1172.6
8755,AIC (smaller is better),1184.6
8755,AICC (smaller is better),1186.6
8755,BIC (smaller is better),1196.1
8756,-2 Log Likelihood,1346.8
8756,AIC (smaller is better),1358.8
8756,AICC (smaller is better),1360.8
8756,BIC (smaller is better),1370.3
8757,-2 Log Likelihood,1465.4
8757,AIC (smaller is better),1477.4
8757,AICC (smaller is better),1479.3
8757,BIC (smaller is better),1488.9
8758,-2 Log Likelihood,1180.7
8758,AIC (smaller is better),1192.7
8758,AICC (smaller is better),1194.7
8758,BIC (smaller is better),1204.2
8760,-2 Log Likelihood,232E75
8760,AIC (smaller is better),232E75
8760,AICC (smaller is better),232E75
8760,BIC (smaller is better),232E75
8761,-2 Log Likelihood,1186.3
8761,AIC (smaller is better),1198.3
8761,AICC (smaller is better),1200.3
8761,BIC (smaller is better),1209.8
8762,-2 Log Likelihood,1268.3
8762,AIC (smaller is better),1280.3
8762,AICC (smaller is better),1282.3
8762,BIC (smaller is better),1291.8
8763,-2 Log Likelihood,1572.4
8763,AIC (smaller is better),1584.4
8763,AICC (smaller is better),1586.3
8763,BIC (smaller is better),1595.9
8765,-2 Log Likelihood,1233.8
8765,AIC (smaller is better),1245.8
8765,AICC (smaller is better),1247.8
8765,BIC (smaller is better),1257.3
8766,-2 Log Likelihood,1448.8
8766,AIC (smaller is better),1460.8
8766,AICC (smaller is better),1462.8
8766,BIC (smaller is better),1472.3
8767,-2 Log Likelihood,1712.3
8767,AIC (smaller is better),1724.3
8767,AICC (smaller is better),1726.3
8767,BIC (smaller is better),1735.8
8768,-2 Log Likelihood,1119.5
8768,AIC (smaller is better),1131.5
8768,AICC (smaller is better),1133.4
8768,BIC (smaller is better),1142.9
8769,-2 Log Likelihood,1139.0
8769,AIC (smaller is better),1151.0
8769,AICC (smaller is better),1152.9
8769,BIC (smaller is better),1162.5
8770,-2 Log Likelihood,1306.5
8770,AIC (smaller is better),1318.5
8770,AICC (smaller is better),1320.4
8770,BIC (smaller is better),1330.0
8771,-2 Log Likelihood,1130.5
8771,AIC (smaller is better),1142.5
8771,AICC (smaller is better),1144.4
8771,BIC (smaller is better),1153.9
8772,-2 Log Likelihood,1099.0
8772,AIC (smaller is better),1111.0
8772,AICC (smaller is better),1112.9
8772,BIC (smaller is better),1122.5
8774,-2 Log Likelihood,1243.8
8774,AIC (smaller is better),1255.8
8774,AICC (smaller is better),1257.7
8774,BIC (smaller is better),1267.2
8776,-2 Log Likelihood,1679.2
8776,AIC (smaller is better),1691.2
8776,AICC (smaller is better),1693.2
8776,BIC (smaller is better),1702.7
8777,-2 Log Likelihood,1262.1
8777,AIC (smaller is better),1274.1
8777,AICC (smaller is better),1276.0
8777,BIC (smaller is better),1285.5
8778,-2 Log Likelihood,1312.6
8778,AIC (smaller is better),1324.6
8778,AICC (smaller is better),1326.5
8778,BIC (smaller is better),1336.1
8779,-2 Log Likelihood,1520.3
8779,AIC (smaller is better),1532.3
8779,AICC (smaller is better),1534.2
8779,BIC (smaller is better),1543.7
8780,-2 Log Likelihood,1154.5
8780,AIC (smaller is better),1166.5
8780,AICC (smaller is better),1168.5
8780,BIC (smaller is better),1178.0
8781,-2 Log Likelihood,1395.3
8781,AIC (smaller is better),1407.3
8781,AICC (smaller is better),1409.3
8781,BIC (smaller is better),1418.8
8782,-2 Log Likelihood,1678.4
