metaanalysisid,Descr,Value
30232,AIC (smaller is better),364.0
30232,AICC (smaller is better),385.0
30232,BIC (smaller is better),366.4
30245,-2 Log Likelihood,745.8
30245,AIC (smaller is better),757.8
30245,AICC (smaller is better),768.3
30245,BIC (smaller is better),762.1
30248,-2 Log Likelihood,438.0
30248,AIC (smaller is better),450.0
30248,AICC (smaller is better),471.0
30248,BIC (smaller is better),452.4
30308,-2 Log Likelihood,366.7
30308,AIC (smaller is better),378.7
30308,AICC (smaller is better),392.7
30308,BIC (smaller is better),382.1
30317,-2 Log Likelihood,397.6
30317,AIC (smaller is better),409.6
30317,AICC (smaller is better),423.6
30317,BIC (smaller is better),413.0
30319,-2 Log Likelihood,437.8
30319,AIC (smaller is better),449.8
30319,AICC (smaller is better),463.8
30319,BIC (smaller is better),453.2
30322,-2 Log Likelihood,435.0
30322,AIC (smaller is better),447.0
30322,AICC (smaller is better),459.0
30322,BIC (smaller is better),450.8
30326,-2 Log Likelihood,294.8
30326,AIC (smaller is better),306.8
30326,AICC (smaller is better),327.8
30326,BIC (smaller is better),309.1
30417,-2 Log Likelihood,497.7
30417,AIC (smaller is better),509.7
30417,AICC (smaller is better),519.1
30417,BIC (smaller is better),514.4
30422,-2 Log Likelihood,1720.1
30422,AIC (smaller is better),1732.1
30422,AICC (smaller is better),1739.7
30422,BIC (smaller is better),1737.4
30429,-2 Log Likelihood,1330.3
30429,AIC (smaller is better),1342.3
30429,AICC (smaller is better),1350.7
30429,BIC (smaller is better),1347.3
30434,-2 Log Likelihood,1138.2
30434,AIC (smaller is better),1150.2
30434,AICC (smaller is better),1159.6
30434,BIC (smaller is better),1154.9
30442,-2 Log Likelihood,465.7
30442,AIC (smaller is better),477.7
30442,AICC (smaller is better),494.5
30442,BIC (smaller is better),480.6
30453,-2 Log Likelihood,2876.8
30453,AIC (smaller is better),2888.8
30453,AICC (smaller is better),2902.8
30453,BIC (smaller is better),2892.2
30583,-2 Log Likelihood,764.3
30583,AIC (smaller is better),776.3
30583,AICC (smaller is better),786.8
30583,BIC (smaller is better),780.6
30586,-2 Log Likelihood,793.0
30586,AIC (smaller is better),805.0
30586,AICC (smaller is better),817.0
30586,BIC (smaller is better),808.8
30590,-2 Log Likelihood,864.7
30590,AIC (smaller is better),876.7
30590,AICC (smaller is better),887.2
30590,BIC (smaller is better),881.0
30592,-2 Log Likelihood,892.6
30592,AIC (smaller is better),904.6
30592,AICC (smaller is better),912.2
30592,BIC (smaller is better),909.9
30593,-2 Log Likelihood,816.8
30593,AIC (smaller is better),828.8
30593,AICC (smaller is better),838.1
30593,BIC (smaller is better),833.4
30595,-2 Log Likelihood,498.9
30595,AIC (smaller is better),510.9
30595,AICC (smaller is better),527.7
30595,BIC (smaller is better),513.8
30631,-2 Log Likelihood,2094.8
30631,AIC (smaller is better),2106.8
30631,AICC (smaller is better),2123.6
30631,BIC (smaller is better),2109.7
30642,-2 Log Likelihood,947.1
30642,AIC (smaller is better),959.1
30642,AICC (smaller is better),973.1
30642,BIC (smaller is better),962.5
30644,-2 Log Likelihood,584.9
30644,AIC (smaller is better),596.9
30644,AICC (smaller is better),607.4
30644,BIC (smaller is better),601.1
30793,-2 Log Likelihood,2762.3
30793,AIC (smaller is better),2774.3
30793,AICC (smaller is better),2788.3
30793,BIC (smaller is better),2777.6
30794,-2 Log Likelihood,3414.9
30794,AIC (smaller is better),3426.9
30794,AICC (smaller is better),3440.9
30794,BIC (smaller is better),3430.3
30798,-2 Log Likelihood,3743.0
30798,AIC (smaller is better),3755.0
30798,AICC (smaller is better),3767.0
30798,BIC (smaller is better),3758.8
30803,-2 Log Likelihood,562.0
30803,AIC (smaller is better),574.0
30803,AICC (smaller is better),590.8
30803,BIC (smaller is better),576.9
30845,-2 Log Likelihood,4254.0
30845,AIC (smaller is better),4266.0
30845,AICC (smaller is better),4273.0
30845,BIC (smaller is better),4271.6
30848,-2 Log Likelihood,232E75
30848,AIC (smaller is better),232E75
30848,AICC (smaller is better),232E75
30848,BIC (smaller is better),232E75
30889,-2 Log Likelihood,358.6
30889,AIC (smaller is better),370.6
30889,AICC (smaller is better),398.6
30889,BIC (smaller is better),372.4
30893,-2 Log Likelihood,851.7
30893,AIC (smaller is better),863.7
30893,AICC (smaller is better),884.7
30893,BIC (smaller is better),866.1
30916,-2 Log Likelihood,7454.7
30916,AIC (smaller is better),7466.7
30916,AICC (smaller is better),7480.7
30916,BIC (smaller is better),7470.1
31166,-2 Log Likelihood,3010.2
31166,AIC (smaller is better),3022.2
31166,AICC (smaller is better),3028.2
31166,BIC (smaller is better),3028.5
31170,-2 Log Likelihood,2831.6
31170,AIC (smaller is better),2843.6
31170,AICC (smaller is better),2850.6
31170,BIC (smaller is better),2849.3
31172,-2 Log Likelihood,1586.7
31172,AIC (smaller is better),1598.7
31172,AICC (smaller is better),1612.7
31172,BIC (smaller is better),1602.1
31175,-2 Log Likelihood,673.4
31175,AIC (smaller is better),685.4
31175,AICC (smaller is better),713.4
31175,BIC (smaller is better),687.2
31180,-2 Log Likelihood,2171.7
31180,AIC (smaller is better),2183.7
31180,AICC (smaller is better),2211.7
31180,BIC (smaller is better),2185.5
31183,-2 Log Likelihood,2830.4
31183,AIC (smaller is better),2842.4
31183,AICC (smaller is better),2850.1
31183,BIC (smaller is better),2847.8
31187,-2 Log Likelihood,451.1
31187,AIC (smaller is better),463.1
31187,AICC (smaller is better),491.1
31187,BIC (smaller is better),464.9
31188,-2 Log Likelihood,1665.1
31188,AIC (smaller is better),1677.1
31188,AICC (smaller is better),1683.6
31188,BIC (smaller is better),1683.1
31192,-2 Log Likelihood,1630.2
31192,AIC (smaller is better),1642.2
31192,AICC (smaller is better),1650.6
31192,BIC (smaller is better),1647.2
31194,-2 Log Likelihood,938.7
31194,AIC (smaller is better),950.7
31194,AICC (smaller is better),971.7
31194,BIC (smaller is better),953.1
31202,-2 Log Likelihood,1178.3
31202,AIC (smaller is better),1190.3
31202,AICC (smaller is better),1218.3
31202,BIC (smaller is better),1192.1
31204,-2 Log Likelihood,1623.1
31204,AIC (smaller is better),1635.1
31204,AICC (smaller is better),1644.4
31204,BIC (smaller is better),1639.7
31209,-2 Log Likelihood,2814.6
31209,AIC (smaller is better),2826.6
31209,AICC (smaller is better),2838.6
31209,BIC (smaller is better),2830.5
31210,-2 Log Likelihood,1578.4
31210,AIC (smaller is better),1590.4
31210,AICC (smaller is better),1602.4
31210,BIC (smaller is better),1594.3
31211,-2 Log Likelihood,2867.3
31211,AIC (smaller is better),2879.3
31211,AICC (smaller is better),2887.7
31211,BIC (smaller is better),2884.3
31212,-2 Log Likelihood,1629.4
31212,AIC (smaller is better),1641.4
31212,AICC (smaller is better),1649.8
31212,BIC (smaller is better),1646.4
31213,-2 Log Likelihood,2976.2
31213,AIC (smaller is better),2988.2
31213,AICC (smaller is better),2996.6
31213,BIC (smaller is better),2993.2
31214,-2 Log Likelihood,1619.7
31214,AIC (smaller is better),1631.7
31214,AICC (smaller is better),1642.2
31214,BIC (smaller is better),1636.0
31215,-2 Log Likelihood,355.6
31215,AIC (smaller is better),367.6
31215,AICC (smaller is better),378.1
31215,BIC (smaller is better),371.8
31217,-2 Log Likelihood,824.2
31217,AIC (smaller is better),836.2
31217,AICC (smaller is better),864.2
31217,BIC (smaller is better),838.0
31223,-2 Log Likelihood,3203.0
31223,AIC (smaller is better),3215.0
31223,AICC (smaller is better),3220.0
31223,BIC (smaller is better),3222.1
31225,-2 Log Likelihood,652.0
31225,AIC (smaller is better),664.0
31225,AICC (smaller is better),674.5
31225,BIC (smaller is better),668.3
31226,-2 Log Likelihood,1706.6
31226,AIC (smaller is better),1718.6
31226,AICC (smaller is better),1724.2
31226,BIC (smaller is better),1725.1
31759,-2 Log Likelihood,406.5
31759,AIC (smaller is better),418.5
31759,AICC (smaller is better),429.0
31759,BIC (smaller is better),422.8
31858,-2 Log Likelihood,6977.2
31858,AIC (smaller is better),6989.2
31858,AICC (smaller is better),6993.9
31858,BIC (smaller is better),6996.5
31860,-2 Log Likelihood,444.5
31860,AIC (smaller is better),456.5
31860,AICC (smaller is better),470.5
31860,BIC (smaller is better),459.9
31865,-2 Log Likelihood,5091.1
31865,AIC (smaller is better),5103.1
31865,AICC (smaller is better),5107.8
31865,BIC (smaller is better),5110.4
31869,-2 Log Likelihood,2994.3
31869,AIC (smaller is better),3006.3
31869,AICC (smaller is better),3010.7
31869,BIC (smaller is better),3013.8
31872,-2 Log Likelihood,15827
31872,AIC (smaller is better),15839
31872,AICC (smaller is better),15843
31872,BIC (smaller is better),15846
31874,-2 Log Likelihood,753.9
31874,AIC (smaller is better),765.9
31874,AICC (smaller is better),782.7
31874,BIC (smaller is better),768.8
31882,-2 Log Likelihood,4239.8
31882,AIC (smaller is better),4251.8
31882,AICC (smaller is better),4256.2
31882,BIC (smaller is better),4259.3
31885,-2 Log Likelihood,7251.8
31885,AIC (smaller is better),7263.8
31885,AICC (smaller is better),7267.3
31885,BIC (smaller is better),7272.4
31889,-2 Log Likelihood,5190.2
31889,AIC (smaller is better),5202.2
31889,AICC (smaller is better),5206.2
31889,BIC (smaller is better),5210.2
31890,-2 Log Likelihood,232E75
31890,AIC (smaller is better),232E75
31890,AICC (smaller is better),232E75
31890,BIC (smaller is better),232E75
31891,-2 Log Likelihood,3643.2
31891,AIC (smaller is better),3655.2
31891,AICC (smaller is better),3658.0
31891,BIC (smaller is better),3664.9
31896,-2 Log Likelihood,4229.4
31896,AIC (smaller is better),4241.4
31896,AICC (smaller is better),4245.6
31896,BIC (smaller is better),4249.2
31897,-2 Log Likelihood,911.1
31897,AIC (smaller is better),923.1
31897,AICC (smaller is better),930.7
31897,BIC (smaller is better),928.4
31898,-2 Log Likelihood,5868.5
31898,AIC (smaller is better),5880.5
31898,AICC (smaller is better),5883.5
31898,BIC (smaller is better),5889.9
31900,-2 Log Likelihood,9755.6
31900,AIC (smaller is better),9767.6
31900,AICC (smaller is better),9771.8
31900,BIC (smaller is better),9775.4
31902,-2 Log Likelihood,7130.9
31902,AIC (smaller is better),7142.9
31902,AICC (smaller is better),7147.4
31902,BIC (smaller is better),7150.5
31906,-2 Log Likelihood,5270.5
31906,AIC (smaller is better),5282.5
31906,AICC (smaller is better),5286.7
31906,BIC (smaller is better),5290.3
31908,-2 Log Likelihood,3039.1
31908,AIC (smaller is better),3051.1
31908,AICC (smaller is better),3055.5
31908,BIC (smaller is better),3058.6
31914,-2 Log Likelihood,11849
31914,AIC (smaller is better),11861
31914,AICC (smaller is better),11865
31914,BIC (smaller is better),11868
31917,-2 Log Likelihood,4815.1
31917,AIC (smaller is better),4827.1
31917,AICC (smaller is better),4831.3
31917,BIC (smaller is better),4834.9
31919,-2 Log Likelihood,3985.6
31919,AIC (smaller is better),3997.6
31919,AICC (smaller is better),4002.0
31919,BIC (smaller is better),4005.2
31926,-2 Log Likelihood,8016.2
31926,AIC (smaller is better),8028.2
31926,AICC (smaller is better),8033.2
31926,BIC (smaller is better),8035.3
31927,-2 Log Likelihood,713.2
31927,AIC (smaller is better),725.2
31927,AICC (smaller is better),737.2
31927,BIC (smaller is better),729.0
31934,-2 Log Likelihood,8567.3
31934,AIC (smaller is better),8579.3
31934,AICC (smaller is better),8584.3
31934,BIC (smaller is better),8586.4
31938,-2 Log Likelihood,12829
31938,AIC (smaller is better),12841
31938,AICC (smaller is better),12862
31938,BIC (smaller is better),12843
31944,-2 Log Likelihood,7439.9
31944,AIC (smaller is better),7451.9
31944,AICC (smaller is better),7461.2
31944,BIC (smaller is better),7456.5
31945,-2 Log Likelihood,232.5
31945,AIC (smaller is better),244.5
31945,AICC (smaller is better),272.5
31945,BIC (smaller is better),246.3
31946,-2 Log Likelihood,787.9
31946,AIC (smaller is better),799.9
31946,AICC (smaller is better),816.7
31946,BIC (smaller is better),802.8
31955,-2 Log Likelihood,5836.1
31955,AIC (smaller is better),5848.1
31955,AICC (smaller is better),5869.1
31955,BIC (smaller is better),5850.5
31957,-2 Log Likelihood,2560.5
31957,AIC (smaller is better),2572.5
31957,AICC (smaller is better),2581.8
31957,BIC (smaller is better),2577.1
31961,-2 Log Likelihood,1703.7
31961,AIC (smaller is better),1715.7
31961,AICC (smaller is better),1726.2
31961,BIC (smaller is better),1719.9
31972,-2 Log Likelihood,6587.6
31972,AIC (smaller is better),6599.6
31972,AICC (smaller is better),6603.4
31972,BIC (smaller is better),6607.8
31973,-2 Log Likelihood,283.8
31973,AIC (smaller is better),295.8
31973,AICC (smaller is better),312.6
31973,BIC (smaller is better),298.7
31975,-2 Log Likelihood,89.1
31975,AIC (smaller is better),101.1
31975,AICC (smaller is better),129.1
31975,BIC (smaller is better),102.9
31979,-2 Log Likelihood,10952
31979,AIC (smaller is better),10964
31979,AICC (smaller is better),10968
31979,BIC (smaller is better),10973
31980,-2 Log Likelihood,5949.6
31980,AIC (smaller is better),5961.6
31980,AICC (smaller is better),5965.3
31980,BIC (smaller is better),5970.0
31981,-2 Log Likelihood,5949.9
31981,AIC (smaller is better),5961.9
31981,AICC (smaller is better),5965.6
31981,BIC (smaller is better),5970.3
31982,-2 Log Likelihood,6830.0
31982,AIC (smaller is better),6842.0
31982,AICC (smaller is better),6845.7
31982,BIC (smaller is better),6850.4
31983,-2 Log Likelihood,7103.0
31983,AIC (smaller is better),7115.0
31983,AICC (smaller is better),7118.6
31983,BIC (smaller is better),7123.4
31985,-2 Log Likelihood,6335.7
31985,AIC (smaller is better),6347.7
31985,AICC (smaller is better),6351.2
31985,BIC (smaller is better),6356.3
32001,-2 Log Likelihood,232E75
32001,AIC (smaller is better),232E75
32001,AICC (smaller is better),232E75
32001,BIC (smaller is better),232E75
32309,-2 Log Likelihood,599.7
32309,AIC (smaller is better),611.7
32309,AICC (smaller is better),625.7
32309,BIC (smaller is better),615.1
32310,-2 Log Likelihood,718.8
32310,AIC (smaller is better),730.8
32310,AICC (smaller is better),751.8
32310,BIC (smaller is better),733.2
32313,-2 Log Likelihood,1014.9
32313,AIC (smaller is better),1026.9
32313,AICC (smaller is better),1038.9
32313,BIC (smaller is better),1030.7
32315,-2 Log Likelihood,784.4
32315,AIC (smaller is better),796.4
32315,AICC (smaller is better),808.4
32315,BIC (smaller is better),800.2
32317,-2 Log Likelihood,330.3
32317,AIC (smaller is better),342.3
32317,AICC (smaller is better),363.3
32317,BIC (smaller is better),344.7
32319,-2 Log Likelihood,865.5
32319,AIC (smaller is better),877.5
32319,AICC (smaller is better),888.0
32319,BIC (smaller is better),881.7
32360,-2 Log Likelihood,1420.0
32360,AIC (smaller is better),1432.0
32360,AICC (smaller is better),1439.0
32360,BIC (smaller is better),1437.6
32365,-2 Log Likelihood,1126.9
32365,AIC (smaller is better),1138.9
32365,AICC (smaller is better),1150.9
32365,BIC (smaller is better),1142.7
32407,-2 Log Likelihood,421.9
32407,AIC (smaller is better),433.9
32407,AICC (smaller is better),444.4
32407,BIC (smaller is better),438.2
32413,-2 Log Likelihood,335.0
32413,AIC (smaller is better),347.0
32413,AICC (smaller is better),359.0
32413,BIC (smaller is better),350.9
32438,-2 Log Likelihood,377.4
32438,AIC (smaller is better),389.4
32438,AICC (smaller is better),403.4
32438,BIC (smaller is better),392.8
32534,-2 Log Likelihood,295.9
32534,AIC (smaller is better),307.9
32534,AICC (smaller is better),328.9
32534,BIC (smaller is better),310.3
32537,-2 Log Likelihood,243.7
32537,AIC (smaller is better),255.7
32537,AICC (smaller is better),276.7
32537,BIC (smaller is better),258.1
33313,-2 Log Likelihood,350.4
33313,AIC (smaller is better),362.4
33313,AICC (smaller is better),390.4
33313,BIC (smaller is better),364.2
33430,-2 Log Likelihood,897.0
33430,AIC (smaller is better),909.0
33430,AICC (smaller is better),930.0
33430,BIC (smaller is better),911.4
33566,-2 Log Likelihood,300.0
33566,AIC (smaller is better),312.0
33566,AICC (smaller is better),324.0
33566,BIC (smaller is better),315.8
33822,-2 Log Likelihood,249.2
33822,AIC (smaller is better),261.2
33822,AICC (smaller is better),278.0
33822,BIC (smaller is better),264.1
33827,-2 Log Likelihood,495.8
33827,AIC (smaller is better),507.8
33827,AICC (smaller is better),519.8
33827,BIC (smaller is better),511.7
33975,-2 Log Likelihood,657.8
33975,AIC (smaller is better),669.8
33975,AICC (smaller is better),697.8
33975,BIC (smaller is better),671.7
34008,-2 Log Likelihood,698.1
34008,AIC (smaller is better),710.1
34008,AICC (smaller is better),731.1
34008,BIC (smaller is better),712.5
34017,-2 Log Likelihood,1035.3
34017,AIC (smaller is better),1047.3
34017,AICC (smaller is better),1055.7
34017,BIC (smaller is better),1052.3
34018,-2 Log Likelihood,1162.2
34018,AIC (smaller is better),1174.2
34018,AICC (smaller is better),1181.2
34018,BIC (smaller is better),1179.8
34019,-2 Log Likelihood,969.2
34019,AIC (smaller is better),981.2
34019,AICC (smaller is better),993.2
34019,BIC (smaller is better),985.0
34033,-2 Log Likelihood,2352.0
34033,AIC (smaller is better),2364.0
34033,AICC (smaller is better),2371.0
34033,BIC (smaller is better),2369.6
34541,-2 Log Likelihood,323.8
34541,AIC (smaller is better),335.8
34541,AICC (smaller is better),349.8
34541,BIC (smaller is better),339.2
34547,-2 Log Likelihood,496.0
34547,AIC (smaller is better),508.0
34547,AICC (smaller is better),522.0
34547,BIC (smaller is better),511.4
34564,-2 Log Likelihood,232E75
34564,AIC (smaller is better),232E75
34564,AICC (smaller is better),232E75
34564,BIC (smaller is better),232E75
34565,-2 Log Likelihood,783.3
34565,AIC (smaller is better),795.3
34565,AICC (smaller is better),800.2
34565,BIC (smaller is better),802.3
34567,-2 Log Likelihood,1266.3
34567,AIC (smaller is better),1278.3
34567,AICC (smaller is better),1283.0
34567,BIC (smaller is better),1285.7
34568,-2 Log Likelihood,1258.7
34568,AIC (smaller is better),1270.7
34568,AICC (smaller is better),1275.3
34568,BIC (smaller is better),1278.0
34591,-2 Log Likelihood,377.0
34591,AIC (smaller is better),389.0
34591,AICC (smaller is better),403.0
34591,BIC (smaller is better),392.4
34614,-2 Log Likelihood,359.2
34614,AIC (smaller is better),371.2
34614,AICC (smaller is better),388.0
34614,BIC (smaller is better),374.1
34615,-2 Log Likelihood,345.3
34615,AIC (smaller is better),357.3
34615,AICC (smaller is better),374.1
34615,BIC (smaller is better),360.2
34641,-2 Log Likelihood,2049.6
34641,AIC (smaller is better),2061.6
34641,AICC (smaller is better),2073.6
34641,BIC (smaller is better),2065.4
34644,-2 Log Likelihood,853.4
34644,AIC (smaller is better),865.4
34644,AICC (smaller is better),882.2
34644,BIC (smaller is better),868.3
34708,-2 Log Likelihood,2670.4
34708,AIC (smaller is better),2682.4
34708,AICC (smaller is better),2696.4
34708,BIC (smaller is better),2685.8
34709,-2 Log Likelihood,720.4
34709,AIC (smaller is better),732.4
34709,AICC (smaller is better),753.4
34709,BIC (smaller is better),734.7
35059,-2 Log Likelihood,251.5
35059,AIC (smaller is better),263.5
35059,AICC (smaller is better),284.5
35059,BIC (smaller is better),265.9
35112,-2 Log Likelihood,337.7
35112,AIC (smaller is better),349.7
35112,AICC (smaller is better),366.5
35112,BIC (smaller is better),352.6
35121,-2 Log Likelihood,716.9
35121,AIC (smaller is better),728.9
35121,AICC (smaller is better),736.5
35121,BIC (smaller is better),734.2
35126,-2 Log Likelihood,1234.7
35126,AIC (smaller is better),1246.7
35126,AICC (smaller is better),1252.3
35126,BIC (smaller is better),1253.3
35127,-2 Log Likelihood,552.2
35127,AIC (smaller is better),564.2
35127,AICC (smaller is better),585.2
35127,BIC (smaller is better),566.6
35146,-2 Log Likelihood,163.0
35146,AIC (smaller is better),175.0
35146,AICC (smaller is better),191.8
35146,BIC (smaller is better),177.9
35747,-2 Log Likelihood,541.0
35747,AIC (smaller is better),553.0
35747,AICC (smaller is better),581.0
35747,BIC (smaller is better),554.8
35750,-2 Log Likelihood,2505.0
35750,AIC (smaller is better),2517.0
35750,AICC (smaller is better),2538.0
35750,BIC (smaller is better),2519.4
35753,-2 Log Likelihood,1347.8
35753,AIC (smaller is better),1359.8
35753,AICC (smaller is better),1380.8
35753,BIC (smaller is better),1362.2
35757,-2 Log Likelihood,897.0
35757,AIC (smaller is better),909.0
35757,AICC (smaller is better),930.0
35757,BIC (smaller is better),911.4
35763,-2 Log Likelihood,2650.0
35763,AIC (smaller is better),2662.0
35763,AICC (smaller is better),2676.0
35763,BIC (smaller is better),2665.4
35777,-2 Log Likelihood,1348.8
35777,AIC (smaller is better),1360.8
35777,AICC (smaller is better),1388.8
35777,BIC (smaller is better),1362.6
36105,-2 Log Likelihood,795.0
36105,AIC (smaller is better),807.0
36105,AICC (smaller is better),835.0
36105,BIC (smaller is better),808.8
36108,-2 Log Likelihood,700.9
36108,AIC (smaller is better),712.9
36108,AICC (smaller is better),723.4
36108,BIC (smaller is better),717.1
36110,-2 Log Likelihood,982.1
36110,AIC (smaller is better),994.1
36110,AICC (smaller is better),1003.5
36110,BIC (smaller is better),998.8
36113,-2 Log Likelihood,906.2
36113,AIC (smaller is better),918.2
36113,AICC (smaller is better),928.7
36113,BIC (smaller is better),922.4
36150,-2 Log Likelihood,560.6
36150,AIC (smaller is better),572.6
36150,AICC (smaller is better),600.6
36150,BIC (smaller is better),574.4
36201,-2 Log Likelihood,774.9
36201,AIC (smaller is better),786.9
36201,AICC (smaller is better),807.9
36201,BIC (smaller is better),789.3
36265,-2 Log Likelihood,652.2
36265,AIC (smaller is better),664.2
36265,AICC (smaller is better),685.2
36265,BIC (smaller is better),666.6
36465,-2 Log Likelihood,737.1
36465,AIC (smaller is better),749.1
36465,AICC (smaller is better),777.1
36465,BIC (smaller is better),750.9
36469,-2 Log Likelihood,846.6
36469,AIC (smaller is better),858.6
36469,AICC (smaller is better),879.6
36469,BIC (smaller is better),860.9
36655,-2 Log Likelihood,1297.8
36655,AIC (smaller is better),1309.8
36655,AICC (smaller is better),1320.3
36655,BIC (smaller is better),1314.1
36702,-2 Log Likelihood,490.4
36702,AIC (smaller is better),502.4
36702,AICC (smaller is better),530.4
36702,BIC (smaller is better),504.2
36893,-2 Log Likelihood,828.9
36893,AIC (smaller is better),840.9
36893,AICC (smaller is better),861.9
36893,BIC (smaller is better),843.2
36940,-2 Log Likelihood,547.8
36940,AIC (smaller is better),559.8
36940,AICC (smaller is better),580.8
36940,BIC (smaller is better),562.2
36942,-2 Log Likelihood,715.7
36942,AIC (smaller is better),727.7
36942,AICC (smaller is better),737.0
36942,BIC (smaller is better),732.3
36981,-2 Log Likelihood,547.8
36981,AIC (smaller is better),559.8
36981,AICC (smaller is better),580.8
36981,BIC (smaller is better),562.2
36983,-2 Log Likelihood,635.9
36983,AIC (smaller is better),647.9
36983,AICC (smaller is better),659.9
36983,BIC (smaller is better),651.8
36984,-2 Log Likelihood,1445.9
36984,AIC (smaller is better),1457.9
36984,AICC (smaller is better),1462.6
36984,BIC (smaller is better),1465.2
37061,-2 Log Likelihood,3599.6
37061,AIC (smaller is better),3611.6
37061,AICC (smaller is better),3639.6
37061,BIC (smaller is better),3613.4
37604,-2 Log Likelihood,232E75
37604,AIC (smaller is better),232E75
37604,AICC (smaller is better),232E75
37604,BIC (smaller is better),232E75
37828,-2 Log Likelihood,985.4
37828,AIC (smaller is better),997.4
37828,AICC (smaller is better),1025.4
37828,BIC (smaller is better),999.2
37880,-2 Log Likelihood,312.5
37880,AIC (smaller is better),324.5
37880,AICC (smaller is better),352.5
37880,BIC (smaller is better),326.4
37914,-2 Log Likelihood,750.8
37914,AIC (smaller is better),762.8
37914,AICC (smaller is better),766.7
37914,BIC (smaller is better),771.0
37921,-2 Log Likelihood,556.1
37921,AIC (smaller is better),568.1
37921,AICC (smaller is better),575.8
37921,BIC (smaller is better),573.5
37925,-2 Log Likelihood,646.2
37925,AIC (smaller is better),658.2
37925,AICC (smaller is better),679.2
37925,BIC (smaller is better),660.6
37946,-2 Log Likelihood,389.4
37946,AIC (smaller is better),401.4
37946,AICC (smaller is better),413.4
37946,BIC (smaller is better),405.2
38351,-2 Log Likelihood,361.2
38351,AIC (smaller is better),373.2
38351,AICC (smaller is better),401.2
38351,BIC (smaller is better),375.0
38376,-2 Log Likelihood,361.2
38376,AIC (smaller is better),373.2
38376,AICC (smaller is better),401.2
38376,BIC (smaller is better),375.0
38767,-2 Log Likelihood,690.9
38767,AIC (smaller is better),702.9
38767,AICC (smaller is better),710.6
38767,BIC (smaller is better),708.3
38772,-2 Log Likelihood,431.5
38772,AIC (smaller is better),443.5
38772,AICC (smaller is better),457.5
38772,BIC (smaller is better),446.9
38803,-2 Log Likelihood,306.3
38803,AIC (smaller is better),318.3
38803,AICC (smaller is better),332.3
38803,BIC (smaller is better),321.7
38809,-2 Log Likelihood,235.1
38809,AIC (smaller is better),247.1
38809,AICC (smaller is better),268.1
38809,BIC (smaller is better),249.5
39136,-2 Log Likelihood,3572.8
39136,AIC (smaller is better),3584.8
39136,AICC (smaller is better),3594.1
39136,BIC (smaller is better),3589.4
39165,-2 Log Likelihood,3524.2
39165,AIC (smaller is better),3536.2
39165,AICC (smaller is better),3548.2
39165,BIC (smaller is better),3540.1
39167,-2 Log Likelihood,3356.1
39167,AIC (smaller is better),3368.1
39167,AICC (smaller is better),3380.1
39167,BIC (smaller is better),3371.9
39171,-2 Log Likelihood,3491.2
39171,AIC (smaller is better),3503.2
39171,AICC (smaller is better),3524.2
39171,BIC (smaller is better),3505.6
39173,-2 Log Likelihood,3156.9
39173,AIC (smaller is better),3168.9
39173,AICC (smaller is better),3185.7
39173,BIC (smaller is better),3171.8
39453,-2 Log Likelihood,306.0
39453,AIC (smaller is better),318.0
39453,AICC (smaller is better),346.0
39453,BIC (smaller is better),319.8
39558,-2 Log Likelihood,1864.0
39558,AIC (smaller is better),1876.0
39558,AICC (smaller is better),1879.5
39558,BIC (smaller is better),1884.6
39559,-2 Log Likelihood,1864.0
39559,AIC (smaller is better),1876.0
39559,AICC (smaller is better),1879.5
39559,BIC (smaller is better),1884.6
39560,-2 Log Likelihood,2071.5
39560,AIC (smaller is better),2083.5
39560,AICC (smaller is better),2087.0
39560,BIC (smaller is better),2092.1
39561,-2 Log Likelihood,232E75
39561,AIC (smaller is better),232E75
39561,AICC (smaller is better),232E75
39561,BIC (smaller is better),232E75
39562,-2 Log Likelihood,2181.6
39562,AIC (smaller is better),2193.6
39562,AICC (smaller is better),2197.1
39562,BIC (smaller is better),2202.3
39563,-2 Log Likelihood,2290.1
39563,AIC (smaller is better),2302.1
39563,AICC (smaller is better),2305.6
39563,BIC (smaller is better),2310.7
39576,-2 Log Likelihood,989.6
39576,AIC (smaller is better),1001.6
39576,AICC (smaller is better),1007.6
39576,BIC (smaller is better),1007.9
39579,-2 Log Likelihood,621.4
39579,AIC (smaller is better),633.4
39579,AICC (smaller is better),643.9
39579,BIC (smaller is better),637.6
39584,-2 Log Likelihood,198.0
39584,AIC (smaller is better),210.0
39584,AICC (smaller is better),231.0
39584,BIC (smaller is better),212.4
39590,-2 Log Likelihood,763.2
39590,AIC (smaller is better),775.2
39590,AICC (smaller is better),796.2
39590,BIC (smaller is better),777.6
39598,-2 Log Likelihood,679.3
39598,AIC (smaller is better),691.3
39598,AICC (smaller is better),705.3
39598,BIC (smaller is better),694.7
39599,-2 Log Likelihood,5608.9
39599,AIC (smaller is better),5620.9
39599,AICC (smaller is better),5624.2
39599,BIC (smaller is better),5629.7
39602,-2 Log Likelihood,6039.1
39602,AIC (smaller is better),6051.1
39602,AICC (smaller is better),6054.4
39602,BIC (smaller is better),6059.9
39603,-2 Log Likelihood,5988.2
39603,AIC (smaller is better),6000.2
39603,AICC (smaller is better),6003.6
39603,BIC (smaller is better),6009.0
39604,-2 Log Likelihood,6011.6
39604,AIC (smaller is better),6023.6
39604,AICC (smaller is better),6026.9
39604,BIC (smaller is better),6032.3
