metaanalysisid,Descr,Value
7450,AICC (smaller is better),1368.4
7450,BIC (smaller is better),1376.6
7451,-2 Log Likelihood,1165.4
7451,AIC (smaller is better),1175.4
7451,AICC (smaller is better),1176.7
7451,BIC (smaller is better),1184.9
7452,-2 Log Likelihood,1289.0
7452,AIC (smaller is better),1299.0
7452,AICC (smaller is better),1300.3
7452,BIC (smaller is better),1308.5
7453,-2 Log Likelihood,1231.8
7453,AIC (smaller is better),1241.8
7453,AICC (smaller is better),1243.2
7453,BIC (smaller is better),1251.4
7454,-2 Log Likelihood,1128.7
7454,AIC (smaller is better),1138.7
7454,AICC (smaller is better),1140.0
7454,BIC (smaller is better),1148.2
7455,-2 Log Likelihood,1209.0
7455,AIC (smaller is better),1219.0
7455,AICC (smaller is better),1220.3
7455,BIC (smaller is better),1228.5
7456,-2 Log Likelihood,1490.9
7456,AIC (smaller is better),1500.9
7456,AICC (smaller is better),1502.2
7456,BIC (smaller is better),1510.4
7457,-2 Log Likelihood,1242.0
7457,AIC (smaller is better),1252.0
7457,AICC (smaller is better),1253.4
7457,BIC (smaller is better),1261.6
7458,-2 Log Likelihood,1593.3
7458,AIC (smaller is better),1603.3
7458,AICC (smaller is better),1604.6
7458,BIC (smaller is better),1612.8
7459,-2 Log Likelihood,979.7
7459,AIC (smaller is better),989.7
7459,AICC (smaller is better),991.1
7459,BIC (smaller is better),999.3
7460,-2 Log Likelihood,1190.3
7460,AIC (smaller is better),1200.3
7460,AICC (smaller is better),1201.6
7460,BIC (smaller is better),1209.8
7461,-2 Log Likelihood,1102.6
7461,AIC (smaller is better),1112.6
7461,AICC (smaller is better),1114.0
7461,BIC (smaller is better),1122.2
7462,-2 Log Likelihood,1158.7
7462,AIC (smaller is better),1168.7
7462,AICC (smaller is better),1170.1
7462,BIC (smaller is better),1178.3
7463,-2 Log Likelihood,898.9
7463,AIC (smaller is better),908.9
7463,AICC (smaller is better),910.3
7463,BIC (smaller is better),918.5
7464,-2 Log Likelihood,953.5
7464,AIC (smaller is better),963.5
7464,AICC (smaller is better),964.9
7464,BIC (smaller is better),973.1
7465,-2 Log Likelihood,1166.7
7465,AIC (smaller is better),1176.7
7465,AICC (smaller is better),1178.1
7465,BIC (smaller is better),1186.3
7466,-2 Log Likelihood,1086.6
7466,AIC (smaller is better),1096.6
7466,AICC (smaller is better),1098.0
7466,BIC (smaller is better),1106.2
7467,-2 Log Likelihood,1307.0
7467,AIC (smaller is better),1317.0
7467,AICC (smaller is better),1318.4
7467,BIC (smaller is better),1326.6
7468,-2 Log Likelihood,1217.5
7468,AIC (smaller is better),1227.5
7468,AICC (smaller is better),1228.8
7468,BIC (smaller is better),1237.0
7469,-2 Log Likelihood,952.2
7469,AIC (smaller is better),962.2
7469,AICC (smaller is better),963.5
7469,BIC (smaller is better),971.7
7470,-2 Log Likelihood,1351.3
7470,AIC (smaller is better),1361.3
7470,AICC (smaller is better),1362.7
7470,BIC (smaller is better),1370.9
7471,-2 Log Likelihood,1180.4
7471,AIC (smaller is better),1190.4
7471,AICC (smaller is better),1191.8
7471,BIC (smaller is better),1200.0
7472,-2 Log Likelihood,1071.3
7472,AIC (smaller is better),1081.3
7472,AICC (smaller is better),1082.6
7472,BIC (smaller is better),1090.8
7473,-2 Log Likelihood,1201.7
7473,AIC (smaller is better),1211.7
7473,AICC (smaller is better),1213.1
7473,BIC (smaller is better),1221.3
7474,-2 Log Likelihood,1151.7
7474,AIC (smaller is better),1161.7
7474,AICC (smaller is better),1163.1
7474,BIC (smaller is better),1171.3
7475,-2 Log Likelihood,1219.8
7475,AIC (smaller is better),1229.8
7475,AICC (smaller is better),1231.2
7475,BIC (smaller is better),1239.4
7476,-2 Log Likelihood,1058.8
7476,AIC (smaller is better),1068.8
7476,AICC (smaller is better),1070.2
7476,BIC (smaller is better),1078.4
7477,-2 Log Likelihood,1249.4
7477,AIC (smaller is better),1259.4
7477,AICC (smaller is better),1260.8
7477,BIC (smaller is better),1269.0
7478,-2 Log Likelihood,1122.8
7478,AIC (smaller is better),1132.8
7478,AICC (smaller is better),1134.2
7478,BIC (smaller is better),1142.4
7479,-2 Log Likelihood,1480.8
7479,AIC (smaller is better),1490.8
7479,AICC (smaller is better),1492.2
7479,BIC (smaller is better),1500.4
7480,-2 Log Likelihood,967.2
7480,AIC (smaller is better),977.2
7480,AICC (smaller is better),978.6
7480,BIC (smaller is better),986.8
7481,-2 Log Likelihood,1252.0
7481,AIC (smaller is better),1262.0
7481,AICC (smaller is better),1263.3
7481,BIC (smaller is better),1271.5
7482,-2 Log Likelihood,976.3
7482,AIC (smaller is better),986.3
7482,AICC (smaller is better),987.6
7482,BIC (smaller is better),995.8
7483,-2 Log Likelihood,1168.0
7483,AIC (smaller is better),1178.0
7483,AICC (smaller is better),1179.3
7483,BIC (smaller is better),1187.5
7484,-2 Log Likelihood,1177.6
7484,AIC (smaller is better),1187.6
7484,AICC (smaller is better),1189.0
7484,BIC (smaller is better),1197.2
7485,-2 Log Likelihood,1109.8
7485,AIC (smaller is better),1119.8
7485,AICC (smaller is better),1121.2
7485,BIC (smaller is better),1129.4
7486,-2 Log Likelihood,1168.8
7486,AIC (smaller is better),1178.8
7486,AICC (smaller is better),1180.2
7486,BIC (smaller is better),1188.4
7487,-2 Log Likelihood,1068.4
7487,AIC (smaller is better),1078.4
7487,AICC (smaller is better),1079.8
7487,BIC (smaller is better),1088.0
7488,-2 Log Likelihood,1363.7
7488,AIC (smaller is better),1373.7
7488,AICC (smaller is better),1375.1
7488,BIC (smaller is better),1383.3
7489,-2 Log Likelihood,1034.5
7489,AIC (smaller is better),1044.5
7489,AICC (smaller is better),1045.9
7489,BIC (smaller is better),1054.1
7490,-2 Log Likelihood,1239.6
7490,AIC (smaller is better),1249.6
7490,AICC (smaller is better),1251.0
7490,BIC (smaller is better),1259.2
7491,-2 Log Likelihood,975.0
7491,AIC (smaller is better),985.0
7491,AICC (smaller is better),986.4
7491,BIC (smaller is better),994.6
7492,-2 Log Likelihood,1164.9
7492,AIC (smaller is better),1174.9
7492,AICC (smaller is better),1176.3
7492,BIC (smaller is better),1184.5
7493,-2 Log Likelihood,1051.1
7493,AIC (smaller is better),1061.1
7493,AICC (smaller is better),1062.4
7493,BIC (smaller is better),1070.6
7494,-2 Log Likelihood,935.1
7494,AIC (smaller is better),945.1
7494,AICC (smaller is better),946.4
7494,BIC (smaller is better),954.6
7495,-2 Log Likelihood,1379.6
7495,AIC (smaller is better),1389.6
7495,AICC (smaller is better),1391.0
7495,BIC (smaller is better),1399.2
7496,-2 Log Likelihood,1228.3
7496,AIC (smaller is better),1238.3
7496,AICC (smaller is better),1239.7
7496,BIC (smaller is better),1247.9
7497,-2 Log Likelihood,1139.9
7497,AIC (smaller is better),1149.9
7497,AICC (smaller is better),1151.2
7497,BIC (smaller is better),1159.4
7498,-2 Log Likelihood,1461.4
7498,AIC (smaller is better),1471.4
7498,AICC (smaller is better),1472.7
7498,BIC (smaller is better),1480.9
7499,-2 Log Likelihood,1255.4
7499,AIC (smaller is better),1265.4
7499,AICC (smaller is better),1266.8
7499,BIC (smaller is better),1275.0
7500,-2 Log Likelihood,1152.4
7500,AIC (smaller is better),1162.4
7500,AICC (smaller is better),1163.7
7500,BIC (smaller is better),1171.9
7501,-2 Log Likelihood,1404.4
7501,AIC (smaller is better),1414.4
7501,AICC (smaller is better),1415.8
7501,BIC (smaller is better),1424.0
7502,-2 Log Likelihood,1167.9
7502,AIC (smaller is better),1177.9
7502,AICC (smaller is better),1179.2
7502,BIC (smaller is better),1187.4
7503,-2 Log Likelihood,1201.2
7503,AIC (smaller is better),1211.2
7503,AICC (smaller is better),1212.6
7503,BIC (smaller is better),1220.8
7504,-2 Log Likelihood,1200.1
7504,AIC (smaller is better),1210.1
7504,AICC (smaller is better),1211.4
7504,BIC (smaller is better),1219.6
7505,-2 Log Likelihood,1298.7
7505,AIC (smaller is better),1308.7
7505,AICC (smaller is better),1310.1
7505,BIC (smaller is better),1318.3
7506,-2 Log Likelihood,1210.9
7506,AIC (smaller is better),1220.9
7506,AICC (smaller is better),1222.3
7506,BIC (smaller is better),1230.4
7507,-2 Log Likelihood,1404.1
7507,AIC (smaller is better),1414.1
7507,AICC (smaller is better),1415.5
7507,BIC (smaller is better),1423.7
7508,-2 Log Likelihood,1361.6
7508,AIC (smaller is better),1371.6
7508,AICC (smaller is better),1373.0
7508,BIC (smaller is better),1381.2
7509,-2 Log Likelihood,1310.5
7509,AIC (smaller is better),1320.5
7509,AICC (smaller is better),1321.9
7509,BIC (smaller is better),1330.1
7510,-2 Log Likelihood,1301.3
7510,AIC (smaller is better),1311.3
7510,AICC (smaller is better),1312.7
7510,BIC (smaller is better),1320.9
7511,-2 Log Likelihood,990.0
7511,AIC (smaller is better),1000.0
7511,AICC (smaller is better),1001.3
7511,BIC (smaller is better),1009.5
7512,-2 Log Likelihood,1131.0
7512,AIC (smaller is better),1141.0
7512,AICC (smaller is better),1142.4
7512,BIC (smaller is better),1150.6
7513,-2 Log Likelihood,1067.6
7513,AIC (smaller is better),1077.6
7513,AICC (smaller is better),1079.0
7513,BIC (smaller is better),1087.2
7514,-2 Log Likelihood,1209.8
7514,AIC (smaller is better),1219.8
7514,AICC (smaller is better),1221.1
7514,BIC (smaller is better),1229.3
7515,-2 Log Likelihood,1170.5
7515,AIC (smaller is better),1180.5
7515,AICC (smaller is better),1181.9
7515,BIC (smaller is better),1190.1
7516,-2 Log Likelihood,1007.2
7516,AIC (smaller is better),1017.2
7516,AICC (smaller is better),1018.6
7516,BIC (smaller is better),1026.8
7517,-2 Log Likelihood,1349.5
7517,AIC (smaller is better),1359.5
7517,AICC (smaller is better),1360.8
7517,BIC (smaller is better),1369.0
7518,-2 Log Likelihood,1191.5
7518,AIC (smaller is better),1201.5
7518,AICC (smaller is better),1202.8
7518,BIC (smaller is better),1211.0
7519,-2 Log Likelihood,1560.2
7519,AIC (smaller is better),1570.2
7519,AICC (smaller is better),1571.6
7519,BIC (smaller is better),1579.8
7520,-2 Log Likelihood,1408.0
7520,AIC (smaller is better),1418.0
7520,AICC (smaller is better),1419.3
7520,BIC (smaller is better),1427.5
7521,-2 Log Likelihood,1214.7
7521,AIC (smaller is better),1224.7
7521,AICC (smaller is better),1226.0
7521,BIC (smaller is better),1234.2
7522,-2 Log Likelihood,1216.2
7522,AIC (smaller is better),1226.2
7522,AICC (smaller is better),1227.6
7522,BIC (smaller is better),1235.8
7523,-2 Log Likelihood,1329.6
7523,AIC (smaller is better),1339.6
7523,AICC (smaller is better),1340.9
7523,BIC (smaller is better),1349.1
7524,-2 Log Likelihood,1083.1
7524,AIC (smaller is better),1093.1
7524,AICC (smaller is better),1094.4
7524,BIC (smaller is better),1102.6
7525,-2 Log Likelihood,1326.4
7525,AIC (smaller is better),1336.4
7525,AICC (smaller is better),1337.8
7525,BIC (smaller is better),1346.0
7526,-2 Log Likelihood,1283.3
7526,AIC (smaller is better),1293.3
7526,AICC (smaller is better),1294.7
7526,BIC (smaller is better),1302.9
7527,-2 Log Likelihood,1209.5
7527,AIC (smaller is better),1219.5
7527,AICC (smaller is better),1220.8
7527,BIC (smaller is better),1229.0
7528,-2 Log Likelihood,1520.5
7528,AIC (smaller is better),1530.5
7528,AICC (smaller is better),1531.9
7528,BIC (smaller is better),1540.0
7529,-2 Log Likelihood,1141.7
7529,AIC (smaller is better),1151.7
7529,AICC (smaller is better),1153.1
7529,BIC (smaller is better),1161.3
7530,-2 Log Likelihood,1578.1
7530,AIC (smaller is better),1588.1
7530,AICC (smaller is better),1589.5
7530,BIC (smaller is better),1597.7
7531,-2 Log Likelihood,1264.4
7531,AIC (smaller is better),1274.4
7531,AICC (smaller is better),1275.7
7531,BIC (smaller is better),1283.9
7532,-2 Log Likelihood,1305.6
7532,AIC (smaller is better),1315.6
7532,AICC (smaller is better),1316.9
7532,BIC (smaller is better),1325.1
7533,-2 Log Likelihood,1156.4
7533,AIC (smaller is better),1166.4
7533,AICC (smaller is better),1167.8
7533,BIC (smaller is better),1176.0
7534,-2 Log Likelihood,1113.9
7534,AIC (smaller is better),1123.9
7534,AICC (smaller is better),1125.2
7534,BIC (smaller is better),1133.4
7535,-2 Log Likelihood,1154.3
7535,AIC (smaller is better),1164.3
7535,AICC (smaller is better),1165.7
7535,BIC (smaller is better),1173.8
7536,-2 Log Likelihood,1221.2
7536,AIC (smaller is better),1231.2
7536,AICC (smaller is better),1232.6
7536,BIC (smaller is better),1240.8
7537,-2 Log Likelihood,1069.3
7537,AIC (smaller is better),1079.3
7537,AICC (smaller is better),1080.7
7537,BIC (smaller is better),1088.9
7538,-2 Log Likelihood,976.3
7538,AIC (smaller is better),986.3
7538,AICC (smaller is better),987.6
7538,BIC (smaller is better),995.8
7539,-2 Log Likelihood,1132.7
7539,AIC (smaller is better),1142.7
7539,AICC (smaller is better),1144.1
7539,BIC (smaller is better),1152.3
7540,-2 Log Likelihood,1001.2
7540,AIC (smaller is better),1011.2
7540,AICC (smaller is better),1012.5
7540,BIC (smaller is better),1020.7
7541,-2 Log Likelihood,1100.5
7541,AIC (smaller is better),1110.5
7541,AICC (smaller is better),1111.8
7541,BIC (smaller is better),1120.0
7542,-2 Log Likelihood,1195.9
7542,AIC (smaller is better),1205.9
7542,AICC (smaller is better),1207.2
7542,BIC (smaller is better),1215.4
7543,-2 Log Likelihood,954.7
7543,AIC (smaller is better),964.7
7543,AICC (smaller is better),966.0
7543,BIC (smaller is better),974.2
7544,-2 Log Likelihood,1334.7
7544,AIC (smaller is better),1344.7
7544,AICC (smaller is better),1346.1
7544,BIC (smaller is better),1354.3
7545,-2 Log Likelihood,1473.3
7545,AIC (smaller is better),1483.3
7545,AICC (smaller is better),1484.6
7545,BIC (smaller is better),1492.8
7546,-2 Log Likelihood,1138.0
7546,AIC (smaller is better),1148.0
7546,AICC (smaller is better),1149.3
7546,BIC (smaller is better),1157.5
7547,-2 Log Likelihood,1313.7
7547,AIC (smaller is better),1323.7
7547,AICC (smaller is better),1325.1
7547,BIC (smaller is better),1333.3
7548,-2 Log Likelihood,892.8
7548,AIC (smaller is better),902.8
7548,AICC (smaller is better),904.2
7548,BIC (smaller is better),912.4
7549,-2 Log Likelihood,1289.7
7549,AIC (smaller is better),1299.7
7549,AICC (smaller is better),1301.1
7549,BIC (smaller is better),1309.3
7550,-2 Log Likelihood,1317.9
7550,AIC (smaller is better),1327.9
7550,AICC (smaller is better),1329.3
7550,BIC (smaller is better),1337.5
7551,-2 Log Likelihood,1009.9
7551,AIC (smaller is better),1019.9
7551,AICC (smaller is better),1021.2
7551,BIC (smaller is better),1029.4
7552,-2 Log Likelihood,1211.5
7552,AIC (smaller is better),1221.5
7552,AICC (smaller is better),1222.9
7552,BIC (smaller is better),1231.1
7553,-2 Log Likelihood,1106.9
7553,AIC (smaller is better),1116.9
7553,AICC (smaller is better),1118.3
7553,BIC (smaller is better),1126.5
7554,-2 Log Likelihood,1145.1
7554,AIC (smaller is better),1155.1
7554,AICC (smaller is better),1156.5
7554,BIC (smaller is better),1164.7
7555,-2 Log Likelihood,1246.3
7555,AIC (smaller is better),1256.3
7555,AICC (smaller is better),1257.6
7555,BIC (smaller is better),1265.8
7556,-2 Log Likelihood,1090.3
7556,AIC (smaller is better),1100.3
7556,AICC (smaller is better),1101.6
7556,BIC (smaller is better),1109.8
7557,-2 Log Likelihood,1015.9
7557,AIC (smaller is better),1025.9
7557,AICC (smaller is better),1027.2
7557,BIC (smaller is better),1035.4
7558,-2 Log Likelihood,1310.4
7558,AIC (smaller is better),1320.4
7558,AICC (smaller is better),1321.8
7558,BIC (smaller is better),1330.0
7559,-2 Log Likelihood,1207.1
7559,AIC (smaller is better),1217.1
7559,AICC (smaller is better),1218.5
7559,BIC (smaller is better),1226.7
7560,-2 Log Likelihood,1423.7
7560,AIC (smaller is better),1433.7
7560,AICC (smaller is better),1435.1
7560,BIC (smaller is better),1443.3
7561,-2 Log Likelihood,1156.8
7561,AIC (smaller is better),1166.8
7561,AICC (smaller is better),1168.2
7561,BIC (smaller is better),1176.4
7562,-2 Log Likelihood,1113.5
7562,AIC (smaller is better),1123.5
7562,AICC (smaller is better),1124.8
7562,BIC (smaller is better),1133.0
7563,-2 Log Likelihood,966.3
7563,AIC (smaller is better),976.3
7563,AICC (smaller is better),977.6
7563,BIC (smaller is better),985.8
7564,-2 Log Likelihood,1124.5
7564,AIC (smaller is better),1134.5
7564,AICC (smaller is better),1135.8
7564,BIC (smaller is better),1144.0
7565,-2 Log Likelihood,1117.3
7565,AIC (smaller is better),1127.3
7565,AICC (smaller is better),1128.7
7565,BIC (smaller is better),1136.9
7566,-2 Log Likelihood,1276.0
7566,AIC (smaller is better),1286.0
7566,AICC (smaller is better),1287.4
7566,BIC (smaller is better),1295.6
7567,-2 Log Likelihood,1068.6
7567,AIC (smaller is better),1078.6
7567,AICC (smaller is better),1080.0
7567,BIC (smaller is better),1088.2
7568,-2 Log Likelihood,1422.3
7568,AIC (smaller is better),1432.3
7568,AICC (smaller is better),1433.7
7568,BIC (smaller is better),1441.9
7569,-2 Log Likelihood,1183.8
7569,AIC (smaller is better),1193.8
7569,AICC (smaller is better),1195.2
7569,BIC (smaller is better),1203.3
7570,-2 Log Likelihood,1169.2
7570,AIC (smaller is better),1179.2
7570,AICC (smaller is better),1180.6
7570,BIC (smaller is better),1188.8
7571,-2 Log Likelihood,1173.2
7571,AIC (smaller is better),1183.2
7571,AICC (smaller is better),1184.6
7571,BIC (smaller is better),1192.8
7572,-2 Log Likelihood,1240.5
7572,AIC (smaller is better),1250.5
7572,AICC (smaller is better),1251.9
7572,BIC (smaller is better),1260.1
7573,-2 Log Likelihood,942.7
7573,AIC (smaller is better),952.7
7573,AICC (smaller is better),954.1
7573,BIC (smaller is better),962.3
7574,-2 Log Likelihood,1372.8
7574,AIC (smaller is better),1382.8
7574,AICC (smaller is better),1384.1
7574,BIC (smaller is better),1392.3
7575,-2 Log Likelihood,885.7
7575,AIC (smaller is better),895.7
7575,AICC (smaller is better),897.0
7575,BIC (smaller is better),905.2
7576,-2 Log Likelihood,1043.4
7576,AIC (smaller is better),1053.4
7576,AICC (smaller is better),1054.7
7576,BIC (smaller is better),1062.9
7577,-2 Log Likelihood,1182.5
7577,AIC (smaller is better),1192.5
7577,AICC (smaller is better),1193.8
7577,BIC (smaller is better),1202.0
7578,-2 Log Likelihood,1338.9
7578,AIC (smaller is better),1348.9
7578,AICC (smaller is better),1350.3
7578,BIC (smaller is better),1358.5
7579,-2 Log Likelihood,1334.7
7579,AIC (smaller is better),1344.7
7579,AICC (smaller is better),1346.0
7579,BIC (smaller is better),1354.2
7580,-2 Log Likelihood,1244.9
7580,AIC (smaller is better),1254.9
7580,AICC (smaller is better),1256.2
7580,BIC (smaller is better),1264.4
7581,-2 Log Likelihood,1418.9
7581,AIC (smaller is better),1428.9
7581,AICC (smaller is better),1430.3
7581,BIC (smaller is better),1438.5
7582,-2 Log Likelihood,1390.8
7582,AIC (smaller is better),1400.8
7582,AICC (smaller is better),1402.1
7582,BIC (smaller is better),1410.3
7583,-2 Log Likelihood,1249.8
7583,AIC (smaller is better),1259.8
7583,AICC (smaller is better),1261.2
7583,BIC (smaller is better),1269.3
7584,-2 Log Likelihood,1164.5
7584,AIC (smaller is better),1174.5
7584,AICC (smaller is better),1175.9
7584,BIC (smaller is better),1184.0
7585,-2 Log Likelihood,1158.8
7585,AIC (smaller is better),1168.8
7585,AICC (smaller is better),1170.2
7585,BIC (smaller is better),1178.4
7586,-2 Log Likelihood,1420.8
7586,AIC (smaller is better),1430.8
7586,AICC (smaller is better),1432.2
7586,BIC (smaller is better),1440.4
7587,-2 Log Likelihood,1502.0
7587,AIC (smaller is better),1512.0
7587,AICC (smaller is better),1513.4
7587,BIC (smaller is better),1521.6
7588,-2 Log Likelihood,1126.7
7588,AIC (smaller is better),1136.7
7588,AICC (smaller is better),1138.0
7588,BIC (smaller is better),1146.2
7589,-2 Log Likelihood,1585.9
7589,AIC (smaller is better),1595.9
7589,AICC (smaller is better),1597.2
7589,BIC (smaller is better),1605.4
7590,-2 Log Likelihood,1506.5
7590,AIC (smaller is better),1516.5
7590,AICC (smaller is better),1517.9
7590,BIC (smaller is better),1526.1
7591,-2 Log Likelihood,1216.5
7591,AIC (smaller is better),1226.5
7591,AICC (smaller is better),1227.9
7591,BIC (smaller is better),1236.1
7592,-2 Log Likelihood,1097.5
7592,AIC (smaller is better),1107.5
7592,AICC (smaller is better),1108.8
7592,BIC (smaller is better),1117.0
7593,-2 Log Likelihood,992.4
7593,AIC (smaller is better),1002.4
7593,AICC (smaller is better),1003.8
7593,BIC (smaller is better),1012.0
7594,-2 Log Likelihood,927.6
7594,AIC (smaller is better),937.6
7594,AICC (smaller is better),939.0
7594,BIC (smaller is better),947.2
7595,-2 Log Likelihood,1525.5
7595,AIC (smaller is better),1535.5
7595,AICC (smaller is better),1536.9
7595,BIC (smaller is better),1545.1
7596,-2 Log Likelihood,1281.8
7596,AIC (smaller is better),1291.8
7596,AICC (smaller is better),1293.2
7596,BIC (smaller is better),1301.4
7597,-2 Log Likelihood,908.1
7597,AIC (smaller is better),918.1
7597,AICC (smaller is better),919.5
7597,BIC (smaller is better),927.6
7598,-2 Log Likelihood,1163.3
7598,AIC (smaller is better),1173.3
7598,AICC (smaller is better),1174.7
7598,BIC (smaller is better),1182.9
7599,-2 Log Likelihood,1202.0
7599,AIC (smaller is better),1212.0
7599,AICC (smaller is better),1213.3
7599,BIC (smaller is better),1221.5
7600,-2 Log Likelihood,1043.2
7600,AIC (smaller is better),1053.2
7600,AICC (smaller is better),1054.6
7600,BIC (smaller is better),1062.8
7601,-2 Log Likelihood,1226.1
7601,AIC (smaller is better),1236.1
7601,AICC (smaller is better),1237.5
7601,BIC (smaller is better),1245.7
7602,-2 Log Likelihood,894.2
7602,AIC (smaller is better),904.2
7602,AICC (smaller is better),905.5
7602,BIC (smaller is better),913.7
7603,-2 Log Likelihood,1093.9
7603,AIC (smaller is better),1103.9
7603,AICC (smaller is better),1105.2
7603,BIC (smaller is better),1113.4
7604,-2 Log Likelihood,1294.0
7604,AIC (smaller is better),1304.0
7604,AICC (smaller is better),1305.3
7604,BIC (smaller is better),1313.5
7605,-2 Log Likelihood,1277.9
7605,AIC (smaller is better),1287.9
7605,AICC (smaller is better),1289.3
7605,BIC (smaller is better),1297.5
7606,-2 Log Likelihood,1113.7
7606,AIC (smaller is better),1123.7
7606,AICC (smaller is better),1125.1
7606,BIC (smaller is better),1133.3
7607,-2 Log Likelihood,909.1
7607,AIC (smaller is better),919.1
7607,AICC (smaller is better),920.5
7607,BIC (smaller is better),928.7
7608,-2 Log Likelihood,1180.3
7608,AIC (smaller is better),1190.3
7608,AICC (smaller is better),1191.7
7608,BIC (smaller is better),1199.9
7609,-2 Log Likelihood,864.9
7609,AIC (smaller is better),874.9
7609,AICC (smaller is better),876.2
7609,BIC (smaller is better),884.4
7610,-2 Log Likelihood,1046.4
7610,AIC (smaller is better),1056.4
7610,AICC (smaller is better),1057.7
7610,BIC (smaller is better),1065.9
7611,-2 Log Likelihood,1175.2
7611,AIC (smaller is better),1185.2
7611,AICC (smaller is better),1186.6
7611,BIC (smaller is better),1194.8
7612,-2 Log Likelihood,1116.6
7612,AIC (smaller is better),1126.6
7612,AICC (smaller is better),1127.9
7612,BIC (smaller is better),1136.1
7613,-2 Log Likelihood,1349.2
7613,AIC (smaller is better),1359.2
7613,AICC (smaller is better),1360.6
7613,BIC (smaller is better),1368.8
7614,-2 Log Likelihood,1015.0
7614,AIC (smaller is better),1025.0
7614,AICC (smaller is better),1026.4
7614,BIC (smaller is better),1034.6
7615,-2 Log Likelihood,947.5
7615,AIC (smaller is better),957.5
7615,AICC (smaller is better),958.9
7615,BIC (smaller is better),967.1
7616,-2 Log Likelihood,1201.2
7616,AIC (smaller is better),1211.2
7616,AICC (smaller is better),1212.6
7616,BIC (smaller is better),1220.8
7617,-2 Log Likelihood,1181.4
7617,AIC (smaller is better),1191.4
7617,AICC (smaller is better),1192.7
7617,BIC (smaller is better),1200.9
7618,-2 Log Likelihood,1086.8
7618,AIC (smaller is better),1096.8
7618,AICC (smaller is better),1098.2
7618,BIC (smaller is better),1106.4
7619,-2 Log Likelihood,1382.2
7619,AIC (smaller is better),1392.2
7619,AICC (smaller is better),1393.5
7619,BIC (smaller is better),1401.7
7620,-2 Log Likelihood,1126.9
7620,AIC (smaller is better),1136.9
7620,AICC (smaller is better),1138.2
7620,BIC (smaller is better),1146.4
7621,-2 Log Likelihood,1313.2
7621,AIC (smaller is better),1323.2
7621,AICC (smaller is better),1324.5
7621,BIC (smaller is better),1332.7
7622,-2 Log Likelihood,1183.1
7622,AIC (smaller is better),1193.1
7622,AICC (smaller is better),1194.5
7622,BIC (smaller is better),1202.6
7623,-2 Log Likelihood,1079.0
7623,AIC (smaller is better),1089.0
7623,AICC (smaller is better),1090.4
7623,BIC (smaller is better),1098.6
7624,-2 Log Likelihood,959.5
7624,AIC (smaller is better),969.5
7624,AICC (smaller is better),970.8
7624,BIC (smaller is better),979.0
7625,-2 Log Likelihood,1178.6
7625,AIC (smaller is better),1188.6
7625,AICC (smaller is better),1190.0
7625,BIC (smaller is better),1198.2
7626,-2 Log Likelihood,1115.0
7626,AIC (smaller is better),1125.0
7626,AICC (smaller is better),1126.3
7626,BIC (smaller is better),1134.5
7627,-2 Log Likelihood,1289.4
7627,AIC (smaller is better),1299.4
7627,AICC (smaller is better),1300.8
7627,BIC (smaller is better),1309.0
7628,-2 Log Likelihood,965.9
7628,AIC (smaller is better),975.9
7628,AICC (smaller is better),977.3
7628,BIC (smaller is better),985.5
7629,-2 Log Likelihood,1362.7
7629,AIC (smaller is better),1372.7
7629,AICC (smaller is better),1374.1
7629,BIC (smaller is better),1382.3
7630,-2 Log Likelihood,1124.1
7630,AIC (smaller is better),1134.1
7630,AICC (smaller is better),1135.5
7630,BIC (smaller is better),1143.7
7631,-2 Log Likelihood,1210.1
7631,AIC (smaller is better),1220.1
7631,AICC (smaller is better),1221.5
7631,BIC (smaller is better),1229.7
7632,-2 Log Likelihood,1256.0
7632,AIC (smaller is better),1266.0
7632,AICC (smaller is better),1267.4
7632,BIC (smaller is better),1275.6
7633,-2 Log Likelihood,1305.8
7633,AIC (smaller is better),1315.8
7633,AICC (smaller is better),1317.1
7633,BIC (smaller is better),1325.3
7634,-2 Log Likelihood,1171.2
7634,AIC (smaller is better),1181.2
7634,AICC (smaller is better),1182.5
7634,BIC (smaller is better),1190.7
7635,-2 Log Likelihood,1404.1
7635,AIC (smaller is better),1414.1
7635,AICC (smaller is better),1415.5
7635,BIC (smaller is better),1423.7
7636,-2 Log Likelihood,1277.0
7636,AIC (smaller is better),1287.0
7636,AICC (smaller is better),1288.4
7636,BIC (smaller is better),1296.6
7637,-2 Log Likelihood,1004.8
7637,AIC (smaller is better),1014.8
7637,AICC (smaller is better),1016.1
7637,BIC (smaller is better),1024.3
7638,-2 Log Likelihood,1189.8
7638,AIC (smaller is better),1199.8
7638,AICC (smaller is better),1201.2
7638,BIC (smaller is better),1209.4
7639,-2 Log Likelihood,1335.3
7639,AIC (smaller is better),1345.3
7639,AICC (smaller is better),1346.7
7639,BIC (smaller is better),1354.9
7640,-2 Log Likelihood,1012.8
7640,AIC (smaller is better),1022.8
7640,AICC (smaller is better),1024.2
7640,BIC (smaller is better),1032.4
7641,-2 Log Likelihood,1205.3
7641,AIC (smaller is better),1215.3
7641,AICC (smaller is better),1216.7
7641,BIC (smaller is better),1224.9
7642,-2 Log Likelihood,1373.1
7642,AIC (smaller is better),1383.1
7642,AICC (smaller is better),1384.5
7642,BIC (smaller is better),1392.7
7643,-2 Log Likelihood,1155.6
