metaanalysisid,Descr,Value
29050,AICC (smaller is better),792.4
29050,BIC (smaller is better),790.3
29149,-2 Log Likelihood,934.0
29149,AIC (smaller is better),944.0
29149,AICC (smaller is better),948.6
29149,BIC (smaller is better),948.7
29159,-2 Log Likelihood,511.9
29159,AIC (smaller is better),521.9
29159,AICC (smaller is better),536.9
29159,BIC (smaller is better),523.5
29177,-2 Log Likelihood,2785.5
29177,AIC (smaller is better),2795.5
29177,AICC (smaller is better),2797.9
29177,BIC (smaller is better),2802.6
29178,-2 Log Likelihood,3556.3
29178,AIC (smaller is better),3566.3
29178,AICC (smaller is better),3569.1
29178,BIC (smaller is better),3572.7
29179,-2 Log Likelihood,2945.5
29179,AIC (smaller is better),2955.5
29179,AICC (smaller is better),2958.5
29179,BIC (smaller is better),2961.8
29189,-2 Log Likelihood,300.1
29189,AIC (smaller is better),310.1
29189,AICC (smaller is better),317.6
29189,BIC (smaller is better),313.3
29190,-2 Log Likelihood,2297.1
29190,AIC (smaller is better),2307.1
29190,AICC (smaller is better),2317.1
29190,BIC (smaller is better),2309.5
29223,-2 Log Likelihood,1126.0
29223,AIC (smaller is better),1136.0
29223,AICC (smaller is better),1144.6
29223,BIC (smaller is better),1138.8
29229,-2 Log Likelihood,719.2
29229,AIC (smaller is better),729.2
29229,AICC (smaller is better),744.2
29229,BIC (smaller is better),730.7
29457,-2 Log Likelihood,2483.0
29457,AIC (smaller is better),2493.0
29457,AICC (smaller is better),2496.2
29457,BIC (smaller is better),2499.1
29459,-2 Log Likelihood,1552.5
29459,AIC (smaller is better),1562.5
29459,AICC (smaller is better),1567.1
29459,BIC (smaller is better),1567.2
29465,-2 Log Likelihood,2078.0
29465,AIC (smaller is better),2088.0
29465,AICC (smaller is better),2094.0
29465,BIC (smaller is better),2091.9
29467,-2 Log Likelihood,1390.2
29467,AIC (smaller is better),1400.2
29467,AICC (smaller is better),1410.2
29467,BIC (smaller is better),1402.7
29469,-2 Log Likelihood,2483.0
29469,AIC (smaller is better),2493.0
29469,AICC (smaller is better),2496.2
29469,BIC (smaller is better),2499.1
29470,-2 Log Likelihood,2483.0
29470,AIC (smaller is better),2493.0
29470,AICC (smaller is better),2496.2
29470,BIC (smaller is better),2499.1
29471,-2 Log Likelihood,2483.0
29471,AIC (smaller is better),2493.0
29471,AICC (smaller is better),2496.2
29471,BIC (smaller is better),2499.1
29472,-2 Log Likelihood,2483.0
29472,AIC (smaller is better),2493.0
29472,AICC (smaller is better),2496.2
29472,BIC (smaller is better),2499.1
29473,-2 Log Likelihood,1957.4
29473,AIC (smaller is better),1967.4
29473,AICC (smaller is better),1976.0
29473,BIC (smaller is better),1970.3
29474,-2 Log Likelihood,524.5
29474,AIC (smaller is better),534.5
29474,AICC (smaller is better),544.5
29474,BIC (smaller is better),536.9
29475,-2 Log Likelihood,2522.8
29475,AIC (smaller is better),2532.8
29475,AICC (smaller is better),2535.8
29475,BIC (smaller is better),2539.1
29793,-2 Log Likelihood,318.2
29793,AIC (smaller is better),328.2
29793,AICC (smaller is better),340.2
29793,BIC (smaller is better),330.2
30081,-2 Log Likelihood,1181.7
30081,AIC (smaller is better),1191.7
30081,AICC (smaller is better),1196.3
30081,BIC (smaller is better),1196.4
30093,-2 Log Likelihood,721.6
30093,AIC (smaller is better),731.6
30093,AICC (smaller is better),737.6
30093,BIC (smaller is better),735.5
30200,-2 Log Likelihood,1508.9
30200,AIC (smaller is better),1518.9
30200,AICC (smaller is better),1524.9
30200,BIC (smaller is better),1522.8
30229,-2 Log Likelihood,474.2
30229,AIC (smaller is better),484.2
30229,AICC (smaller is better),499.2
30229,BIC (smaller is better),485.7
30232,-2 Log Likelihood,352.0
30232,AIC (smaller is better),362.0
30232,AICC (smaller is better),374.0
30232,BIC (smaller is better),364.0
30245,-2 Log Likelihood,745.8
30245,AIC (smaller is better),755.8
30245,AICC (smaller is better),762.5
30245,BIC (smaller is better),759.4
30248,-2 Log Likelihood,438.0
30248,AIC (smaller is better),448.0
30248,AICC (smaller is better),460.0
30248,BIC (smaller is better),450.0
30308,-2 Log Likelihood,365.4
30308,AIC (smaller is better),375.4
30308,AICC (smaller is better),384.0
30308,BIC (smaller is better),378.3
30317,-2 Log Likelihood,400.2
30317,AIC (smaller is better),410.2
30317,AICC (smaller is better),418.8
30317,BIC (smaller is better),413.0
30319,-2 Log Likelihood,440.8
30319,AIC (smaller is better),450.8
30319,AICC (smaller is better),459.4
30319,BIC (smaller is better),453.7
30322,-2 Log Likelihood,436.0
30322,AIC (smaller is better),446.0
30322,AICC (smaller is better),453.5
30322,BIC (smaller is better),449.2
30326,-2 Log Likelihood,302.1
30326,AIC (smaller is better),312.1
30326,AICC (smaller is better),324.1
30326,BIC (smaller is better),314.1
30417,-2 Log Likelihood,497.7
30417,AIC (smaller is better),507.7
30417,AICC (smaller is better),513.7
30417,BIC (smaller is better),511.6
30422,-2 Log Likelihood,1720.1
30422,AIC (smaller is better),1730.1
30422,AICC (smaller is better),1735.1
30422,BIC (smaller is better),1734.5
30428,-2 Log Likelihood,474.4
30428,AIC (smaller is better),484.4
30428,AICC (smaller is better),496.4
30428,BIC (smaller is better),486.4
30429,-2 Log Likelihood,1330.3
30429,AIC (smaller is better),1340.3
30429,AICC (smaller is better),1345.8
30429,BIC (smaller is better),1344.5
30434,-2 Log Likelihood,1138.2
30434,AIC (smaller is better),1148.2
30434,AICC (smaller is better),1154.2
30434,BIC (smaller is better),1152.1
30442,-2 Log Likelihood,465.7
30442,AIC (smaller is better),475.7
30442,AICC (smaller is better),485.7
30442,BIC (smaller is better),478.2
30453,-2 Log Likelihood,2880.5
30453,AIC (smaller is better),2890.5
30453,AICC (smaller is better),2899.0
30453,BIC (smaller is better),2893.3
30581,-2 Log Likelihood,956.7
30581,AIC (smaller is better),966.7
30581,AICC (smaller is better),971.3
30581,BIC (smaller is better),971.4
30583,-2 Log Likelihood,764.3
30583,AIC (smaller is better),774.3
30583,AICC (smaller is better),781.0
30583,BIC (smaller is better),777.9
30586,-2 Log Likelihood,793.0
30586,AIC (smaller is better),803.0
30586,AICC (smaller is better),810.5
30586,BIC (smaller is better),806.2
30589,-2 Log Likelihood,579.4
30589,AIC (smaller is better),589.4
30589,AICC (smaller is better),604.4
30589,BIC (smaller is better),590.9
30590,-2 Log Likelihood,864.7
30590,AIC (smaller is better),874.7
30590,AICC (smaller is better),881.4
30590,BIC (smaller is better),878.3
30592,-2 Log Likelihood,883.2
30592,AIC (smaller is better),893.2
30592,AICC (smaller is better),898.2
30592,BIC (smaller is better),897.7
30593,-2 Log Likelihood,823.5
30593,AIC (smaller is better),833.5
30593,AICC (smaller is better),839.5
30593,BIC (smaller is better),837.4
30595,-2 Log Likelihood,498.9
30595,AIC (smaller is better),508.9
30595,AICC (smaller is better),518.9
30595,BIC (smaller is better),511.3
30631,-2 Log Likelihood,2094.8
30631,AIC (smaller is better),2104.8
30631,AICC (smaller is better),2114.8
30631,BIC (smaller is better),2107.2
30642,-2 Log Likelihood,951.2
30642,AIC (smaller is better),961.2
30642,AICC (smaller is better),969.8
30642,BIC (smaller is better),964.1
30644,-2 Log Likelihood,591.0
30644,AIC (smaller is better),601.0
30644,AICC (smaller is better),607.7
30644,BIC (smaller is better),604.6
30793,-2 Log Likelihood,2754.1
30793,AIC (smaller is better),2764.1
30793,AICC (smaller is better),2772.7
30793,BIC (smaller is better),2766.9
30794,-2 Log Likelihood,3416.0
30794,AIC (smaller is better),3426.0
30794,AICC (smaller is better),3434.6
30794,BIC (smaller is better),3428.8
30798,-2 Log Likelihood,3743.0
30798,AIC (smaller is better),3753.0
30798,AICC (smaller is better),3760.5
30798,BIC (smaller is better),3756.2
30800,-2 Log Likelihood,674.3
30800,AIC (smaller is better),684.3
30800,AICC (smaller is better),691.8
30800,BIC (smaller is better),687.5
30803,-2 Log Likelihood,562.0
30803,AIC (smaller is better),572.0
30803,AICC (smaller is better),582.0
30803,BIC (smaller is better),574.4
30845,-2 Log Likelihood,4254.0
30845,AIC (smaller is better),4264.0
30845,AICC (smaller is better),4268.6
30845,BIC (smaller is better),4268.7
30848,-2 Log Likelihood,8055.7
30848,AIC (smaller is better),8065.7
30848,AICC (smaller is better),8070.7
30848,BIC (smaller is better),8070.1
30889,-2 Log Likelihood,358.5
30889,AIC (smaller is better),368.5
30889,AICC (smaller is better),383.5
30889,BIC (smaller is better),370.0
30893,-2 Log Likelihood,846.7
30893,AIC (smaller is better),856.7
30893,AICC (smaller is better),868.7
30893,BIC (smaller is better),858.7
30916,-2 Log Likelihood,7457.6
30916,AIC (smaller is better),7467.6
30916,AICC (smaller is better),7476.2
30916,BIC (smaller is better),7470.4
31166,-2 Log Likelihood,3013.7
31166,AIC (smaller is better),3023.7
31166,AICC (smaller is better),3027.7
31166,BIC (smaller is better),3028.9
31170,-2 Log Likelihood,2837.1
31170,AIC (smaller is better),2847.1
31170,AICC (smaller is better),2851.7
31170,BIC (smaller is better),2851.8
31175,-2 Log Likelihood,673.8
31175,AIC (smaller is better),683.8
31175,AICC (smaller is better),698.8
31175,BIC (smaller is better),685.3
31180,-2 Log Likelihood,2176.2
31180,AIC (smaller is better),2186.2
31180,AICC (smaller is better),2201.2
31180,BIC (smaller is better),2187.8
31183,-2 Log Likelihood,2832.2
31183,AIC (smaller is better),2842.2
31183,AICC (smaller is better),2847.2
31183,BIC (smaller is better),2846.7
31187,-2 Log Likelihood,452.5
31187,AIC (smaller is better),462.5
31187,AICC (smaller is better),477.5
31187,BIC (smaller is better),464.0
31188,-2 Log Likelihood,1665.4
31188,AIC (smaller is better),1675.4
31188,AICC (smaller is better),1679.7
31188,BIC (smaller is better),1680.4
31192,-2 Log Likelihood,1632.6
31192,AIC (smaller is better),1642.6
31192,AICC (smaller is better),1648.1
31192,BIC (smaller is better),1646.8
31194,-2 Log Likelihood,938.7
31194,AIC (smaller is better),948.7
31194,AICC (smaller is better),960.7
31194,BIC (smaller is better),950.7
31202,-2 Log Likelihood,1179.6
31202,AIC (smaller is better),1189.6
31202,AICC (smaller is better),1204.6
31202,BIC (smaller is better),1191.1
31204,-2 Log Likelihood,1623.1
31204,AIC (smaller is better),1633.1
31204,AICC (smaller is better),1639.1
31204,BIC (smaller is better),1636.9
31209,-2 Log Likelihood,2818.8
31209,AIC (smaller is better),2828.8
31209,AICC (smaller is better),2836.3
31209,BIC (smaller is better),2832.0
31210,-2 Log Likelihood,1579.1
31210,AIC (smaller is better),1589.1
31210,AICC (smaller is better),1596.6
31210,BIC (smaller is better),1592.3
31211,-2 Log Likelihood,2871.7
31211,AIC (smaller is better),2881.7
31211,AICC (smaller is better),2887.2
31211,BIC (smaller is better),2885.9
31212,-2 Log Likelihood,1631.1
31212,AIC (smaller is better),1641.1
31212,AICC (smaller is better),1646.5
31212,BIC (smaller is better),1645.3
31213,-2 Log Likelihood,2977.3
31213,AIC (smaller is better),2987.3
31213,AICC (smaller is better),2992.7
31213,BIC (smaller is better),2991.4
31214,-2 Log Likelihood,1619.7
31214,AIC (smaller is better),1629.7
31214,AICC (smaller is better),1636.4
31214,BIC (smaller is better),1633.2
31215,-2 Log Likelihood,357.8
31215,AIC (smaller is better),367.8
31215,AICC (smaller is better),374.5
31215,BIC (smaller is better),371.4
31217,-2 Log Likelihood,824.4
31217,AIC (smaller is better),834.4
31217,AICC (smaller is better),849.4
31217,BIC (smaller is better),835.9
31223,-2 Log Likelihood,3207.5
31223,AIC (smaller is better),3217.5
31223,AICC (smaller is better),3220.8
31223,BIC (smaller is better),3223.4
31225,-2 Log Likelihood,653.8
31225,AIC (smaller is better),663.8
31225,AICC (smaller is better),670.4
31225,BIC (smaller is better),667.3
31226,-2 Log Likelihood,1710.8
31226,AIC (smaller is better),1720.8
31226,AICC (smaller is better),1724.6
31226,BIC (smaller is better),1726.3
31759,-2 Log Likelihood,406.7
31759,AIC (smaller is better),416.7
31759,AICC (smaller is better),423.4
31759,BIC (smaller is better),420.3
31858,-2 Log Likelihood,6983.4
31858,AIC (smaller is better),6993.4
31858,AICC (smaller is better),6996.6
31858,BIC (smaller is better),6999.5
31860,-2 Log Likelihood,447.0
31860,AIC (smaller is better),457.0
31860,AICC (smaller is better),465.5
31860,BIC (smaller is better),459.8
31865,-2 Log Likelihood,5091.1
31865,AIC (smaller is better),5101.1
31865,AICC (smaller is better),5104.2
31865,BIC (smaller is better),5107.2
31869,-2 Log Likelihood,2998.7
31869,AIC (smaller is better),3008.7
31869,AICC (smaller is better),3011.7
31869,BIC (smaller is better),3015.0
31872,-2 Log Likelihood,15829
31872,AIC (smaller is better),15839
31872,AICC (smaller is better),15842
31872,BIC (smaller is better),15845
31874,-2 Log Likelihood,756.0
31874,AIC (smaller is better),766.0
31874,AICC (smaller is better),776.0
31874,BIC (smaller is better),768.4
31882,-2 Log Likelihood,4254.7
31882,AIC (smaller is better),4264.7
31882,AICC (smaller is better),4267.7
31882,BIC (smaller is better),4271.0
31885,-2 Log Likelihood,7257.7
31885,AIC (smaller is better),7267.7
31885,AICC (smaller is better),7270.1
31885,BIC (smaller is better),7274.9
31889,-2 Log Likelihood,5189.3
31889,AIC (smaller is better),5199.3
31889,AICC (smaller is better),5202.0
31889,BIC (smaller is better),5205.9
31890,-2 Log Likelihood,431.0
31890,AIC (smaller is better),441.0
31890,AICC (smaller is better),447.0
31890,BIC (smaller is better),444.8
31891,-2 Log Likelihood,3645.7
31891,AIC (smaller is better),3655.7
31891,AICC (smaller is better),3657.7
31891,BIC (smaller is better),3663.8
31896,-2 Log Likelihood,4251.6
31896,AIC (smaller is better),4261.6
31896,AICC (smaller is better),4264.5
31896,BIC (smaller is better),4268.1
31897,-2 Log Likelihood,915.0
31897,AIC (smaller is better),925.0
31897,AICC (smaller is better),930.0
31897,BIC (smaller is better),929.5
31898,-2 Log Likelihood,5887.2
31898,AIC (smaller is better),5897.2
31898,AICC (smaller is better),5899.3
31898,BIC (smaller is better),5905.0
31900,-2 Log Likelihood,9764.6
31900,AIC (smaller is better),9774.6
31900,AICC (smaller is better),9777.5
31900,BIC (smaller is better),9781.1
31902,-2 Log Likelihood,7140.7
31902,AIC (smaller is better),7150.7
31902,AICC (smaller is better),7153.7
31902,BIC (smaller is better),7157.0
31906,-2 Log Likelihood,5267.8
31906,AIC (smaller is better),5277.8
31906,AICC (smaller is better),5280.7
31906,BIC (smaller is better),5284.3
31908,-2 Log Likelihood,3039.1
31908,AIC (smaller is better),3049.1
31908,AICC (smaller is better),3052.1
31908,BIC (smaller is better),3055.4
31914,-2 Log Likelihood,11852
31914,AIC (smaller is better),11862
31914,AICC (smaller is better),11865
31914,BIC (smaller is better),11868
31917,-2 Log Likelihood,4833.7
31917,AIC (smaller is better),4843.7
31917,AICC (smaller is better),4846.5
31917,BIC (smaller is better),4850.1
31919,-2 Log Likelihood,4000.5
31919,AIC (smaller is better),4010.5
31919,AICC (smaller is better),4013.5
31919,BIC (smaller is better),4016.8
31926,-2 Log Likelihood,8019.1
31926,AIC (smaller is better),8029.1
31926,AICC (smaller is better),8032.4
31926,BIC (smaller is better),8035.0
31927,-2 Log Likelihood,713.7
31927,AIC (smaller is better),723.7
31927,AICC (smaller is better),731.2
31927,BIC (smaller is better),726.9
31934,-2 Log Likelihood,8612.5
31934,AIC (smaller is better),8622.5
31934,AICC (smaller is better),8625.9
31934,BIC (smaller is better),8628.4
31938,-2 Log Likelihood,12838
31938,AIC (smaller is better),12848
31938,AICC (smaller is better),12860
31938,BIC (smaller is better),12850
31944,-2 Log Likelihood,7442.1
31944,AIC (smaller is better),7452.1
31944,AICC (smaller is better),7458.1
31944,BIC (smaller is better),7456.0
31945,-2 Log Likelihood,232.7
31945,AIC (smaller is better),242.7
31945,AICC (smaller is better),257.7
31945,BIC (smaller is better),244.2
31946,-2 Log Likelihood,789.8
31946,AIC (smaller is better),799.8
31946,AICC (smaller is better),809.8
31946,BIC (smaller is better),802.2
31955,-2 Log Likelihood,5855.9
31955,AIC (smaller is better),5865.9
31955,AICC (smaller is better),5877.9
31955,BIC (smaller is better),5867.9
31957,-2 Log Likelihood,2568.1
31957,AIC (smaller is better),2578.1
31957,AICC (smaller is better),2584.1
31957,BIC (smaller is better),2582.0
31961,-2 Log Likelihood,1703.7
31961,AIC (smaller is better),1713.7
31961,AICC (smaller is better),1720.4
31961,BIC (smaller is better),1717.2
31972,-2 Log Likelihood,6587.6
31972,AIC (smaller is better),6597.6
31972,AICC (smaller is better),6600.2
31972,BIC (smaller is better),6604.5
31973,-2 Log Likelihood,284.1
31973,AIC (smaller is better),294.1
31973,AICC (smaller is better),304.1
31973,BIC (smaller is better),296.5
31975,-2 Log Likelihood,89.6
31975,AIC (smaller is better),99.6
31975,AICC (smaller is better),114.6
31975,BIC (smaller is better),101.1
31979,-2 Log Likelihood,10952
31979,AIC (smaller is better),10962
31979,AICC (smaller is better),10965
31979,BIC (smaller is better),10969
31980,-2 Log Likelihood,5955.7
31980,AIC (smaller is better),5965.7
31980,AICC (smaller is better),5968.2
31980,BIC (smaller is better),5972.8
31981,-2 Log Likelihood,5956.0
31981,AIC (smaller is better),5966.0
31981,AICC (smaller is better),5968.5
31981,BIC (smaller is better),5973.0
31982,-2 Log Likelihood,6830.0
31982,AIC (smaller is better),6840.0
31982,AICC (smaller is better),6842.5
31982,BIC (smaller is better),6847.0
31983,-2 Log Likelihood,7102.8
31983,AIC (smaller is better),7112.8
31983,AICC (smaller is better),7115.3
31983,BIC (smaller is better),7119.8
31985,-2 Log Likelihood,6331.6
31985,AIC (smaller is better),6341.6
31985,AICC (smaller is better),6344.0
31985,BIC (smaller is better),6348.8
32001,-2 Log Likelihood,2798.2
32001,AIC (smaller is better),2808.2
32001,AICC (smaller is better),2815.7
32001,BIC (smaller is better),2811.4
32309,-2 Log Likelihood,604.4
32309,AIC (smaller is better),614.4
32309,AICC (smaller is better),623.0
32309,BIC (smaller is better),617.2
32310,-2 Log Likelihood,718.8
32310,AIC (smaller is better),728.8
32310,AICC (smaller is better),740.8
32310,BIC (smaller is better),730.8
32313,-2 Log Likelihood,1024.3
32313,AIC (smaller is better),1034.3
32313,AICC (smaller is better),1041.8
32313,BIC (smaller is better),1037.5
32315,-2 Log Likelihood,786.2
32315,AIC (smaller is better),796.2
32315,AICC (smaller is better),803.7
32315,BIC (smaller is better),799.4
32317,-2 Log Likelihood,322.2
32317,AIC (smaller is better),332.2
32317,AICC (smaller is better),344.2
32317,BIC (smaller is better),334.2
32319,-2 Log Likelihood,865.5
32319,AIC (smaller is better),875.5
32319,AICC (smaller is better),882.2
32319,BIC (smaller is better),879.0
32360,-2 Log Likelihood,1420.0
32360,AIC (smaller is better),1430.0
32360,AICC (smaller is better),1434.6
32360,BIC (smaller is better),1434.7
32365,-2 Log Likelihood,1129.2
32365,AIC (smaller is better),1139.2
32365,AICC (smaller is better),1146.7
32365,BIC (smaller is better),1142.4
32407,-2 Log Likelihood,421.9
32407,AIC (smaller is better),431.9
32407,AICC (smaller is better),438.6
32407,BIC (smaller is better),435.4
32413,-2 Log Likelihood,335.8
32413,AIC (smaller is better),345.8
32413,AICC (smaller is better),353.3
32413,BIC (smaller is better),349.0
32422,-2 Log Likelihood,231.8
32422,AIC (smaller is better),241.8
32422,AICC (smaller is better),253.8
32422,BIC (smaller is better),243.8
32438,-2 Log Likelihood,382.2
32438,AIC (smaller is better),392.2
32438,AICC (smaller is better),400.8
32438,BIC (smaller is better),395.1
32534,-2 Log Likelihood,330.2
32534,AIC (smaller is better),340.2
32534,AICC (smaller is better),352.2
32534,BIC (smaller is better),342.2
33313,-2 Log Likelihood,350.4
33313,AIC (smaller is better),360.4
33313,AICC (smaller is better),375.4
33313,BIC (smaller is better),361.9
33430,-2 Log Likelihood,902.8
33430,AIC (smaller is better),912.8
33430,AICC (smaller is better),924.8
33430,BIC (smaller is better),914.8
33566,-2 Log Likelihood,300.0
33566,AIC (smaller is better),310.0
33566,AICC (smaller is better),317.5
33566,BIC (smaller is better),313.2
33822,-2 Log Likelihood,249.2
33822,AIC (smaller is better),259.2
33822,AICC (smaller is better),269.2
33822,BIC (smaller is better),261.7
33827,-2 Log Likelihood,497.1
33827,AIC (smaller is better),507.1
33827,AICC (smaller is better),514.6
33827,BIC (smaller is better),510.3
33975,-2 Log Likelihood,658.0
33975,AIC (smaller is better),668.0
33975,AICC (smaller is better),683.0
33975,BIC (smaller is better),669.5
34008,-2 Log Likelihood,698.3
34008,AIC (smaller is better),708.3
34008,AICC (smaller is better),720.3
34008,BIC (smaller is better),710.3
34010,-2 Log Likelihood,653.2
34010,AIC (smaller is better),663.2
34010,AICC (smaller is better),673.2
34010,BIC (smaller is better),665.6
34017,-2 Log Likelihood,1037.4
34017,AIC (smaller is better),1047.4
34017,AICC (smaller is better),1052.9
34017,BIC (smaller is better),1051.6
34018,-2 Log Likelihood,1169.7
34018,AIC (smaller is better),1179.7
34018,AICC (smaller is better),1184.3
34018,BIC (smaller is better),1184.4
34019,-2 Log Likelihood,971.1
34019,AIC (smaller is better),981.1
34019,AICC (smaller is better),988.6
34019,BIC (smaller is better),984.3
34033,-2 Log Likelihood,2352.0
34033,AIC (smaller is better),2362.0
34033,AICC (smaller is better),2366.6
34033,BIC (smaller is better),2366.7
34541,-2 Log Likelihood,324.1
34541,AIC (smaller is better),334.1
34541,AICC (smaller is better),342.6
34541,BIC (smaller is better),336.9
34547,-2 Log Likelihood,501.2
34547,AIC (smaller is better),511.2
34547,AICC (smaller is better),519.8
34547,BIC (smaller is better),514.1
34564,-2 Log Likelihood,2215.7
34564,AIC (smaller is better),2225.7
34564,AICC (smaller is better),2228.7
34564,BIC (smaller is better),2232.0
34565,-2 Log Likelihood,783.2
34565,AIC (smaller is better),793.2
34565,AICC (smaller is better),796.6
34565,BIC (smaller is better),799.1
34567,-2 Log Likelihood,1266.3
34567,AIC (smaller is better),1276.3
34567,AICC (smaller is better),1279.5
34567,BIC (smaller is better),1282.4
34568,-2 Log Likelihood,1258.7
34568,AIC (smaller is better),1268.7
34568,AICC (smaller is better),1271.8
34568,BIC (smaller is better),1274.8
34591,-2 Log Likelihood,376.6
34591,AIC (smaller is better),386.6
34591,AICC (smaller is better),395.1
34591,BIC (smaller is better),389.4
34614,-2 Log Likelihood,359.2
34614,AIC (smaller is better),369.2
34614,AICC (smaller is better),379.2
34614,BIC (smaller is better),371.6
34615,-2 Log Likelihood,344.9
34615,AIC (smaller is better),354.9
34615,AICC (smaller is better),364.9
34615,BIC (smaller is better),357.3
34641,-2 Log Likelihood,2052.8
34641,AIC (smaller is better),2062.8
34641,AICC (smaller is better),2070.3
34641,BIC (smaller is better),2066.0
34644,-2 Log Likelihood,854.1
34644,AIC (smaller is better),864.1
34644,AICC (smaller is better),874.1
34644,BIC (smaller is better),866.5
34708,-2 Log Likelihood,2673.8
34708,AIC (smaller is better),2683.8
34708,AICC (smaller is better),2692.3
34708,BIC (smaller is better),2686.6
34709,-2 Log Likelihood,720.4
34709,AIC (smaller is better),730.4
34709,AICC (smaller is better),742.4
34709,BIC (smaller is better),732.3
35059,-2 Log Likelihood,252.7
35059,AIC (smaller is better),262.7
35059,AICC (smaller is better),274.7
35059,BIC (smaller is better),264.7
35112,-2 Log Likelihood,338.0
35112,AIC (smaller is better),348.0
35112,AICC (smaller is better),358.0
35112,BIC (smaller is better),350.4
35121,-2 Log Likelihood,724.9
35121,AIC (smaller is better),734.9
35121,AICC (smaller is better),739.9
35121,BIC (smaller is better),739.4
35126,-2 Log Likelihood,1234.7
35126,AIC (smaller is better),1244.7
35126,AICC (smaller is better),1248.5
35126,BIC (smaller is better),1250.2
35127,-2 Log Likelihood,552.2
35127,AIC (smaller is better),562.2
35127,AICC (smaller is better),574.2
35127,BIC (smaller is better),564.2
35146,-2 Log Likelihood,163.0
35146,AIC (smaller is better),173.0
35146,AICC (smaller is better),183.0
35146,BIC (smaller is better),175.4
35747,-2 Log Likelihood,502.5
35747,AIC (smaller is better),512.5
35747,AICC (smaller is better),527.5
35747,BIC (smaller is better),514.1
35750,-2 Log Likelihood,2505.0
35750,AIC (smaller is better),2515.0
35750,AICC (smaller is better),2527.0
35750,BIC (smaller is better),2517.0
35753,-2 Log Likelihood,1344.3
35753,AIC (smaller is better),1354.3
35753,AICC (smaller is better),1366.3
35753,BIC (smaller is better),1356.3
35757,-2 Log Likelihood,929.4
35757,AIC (smaller is better),939.4
35757,AICC (smaller is better),951.4
35757,BIC (smaller is better),941.4
35763,-2 Log Likelihood,2650.0
35763,AIC (smaller is better),2660.0
35763,AICC (smaller is better),2668.6
35763,BIC (smaller is better),2662.8
35777,-2 Log Likelihood,1344.2
35777,AIC (smaller is better),1354.2
35777,AICC (smaller is better),1369.2
35777,BIC (smaller is better),1355.7
36105,-2 Log Likelihood,796.6
36105,AIC (smaller is better),806.6
36105,AICC (smaller is better),821.6
36105,BIC (smaller is better),808.1
36108,-2 Log Likelihood,709.8
36108,AIC (smaller is better),719.8
36108,AICC (smaller is better),726.5
36108,BIC (smaller is better),723.3
36110,-2 Log Likelihood,983.3
36110,AIC (smaller is better),993.3
36110,AICC (smaller is better),999.3
36110,BIC (smaller is better),997.1
36113,-2 Log Likelihood,908.9
36113,AIC (smaller is better),918.9
36113,AICC (smaller is better),925.6
36113,BIC (smaller is better),922.5
36150,-2 Log Likelihood,562.8
36150,AIC (smaller is better),572.8
36150,AICC (smaller is better),587.8
36150,BIC (smaller is better),574.3
36201,-2 Log Likelihood,776.2
36201,AIC (smaller is better),786.2
36201,AICC (smaller is better),798.2
36201,BIC (smaller is better),788.2
36265,-2 Log Likelihood,652.3
36265,AIC (smaller is better),662.3
36265,AICC (smaller is better),674.3
36265,BIC (smaller is better),664.3
36463,-2 Log Likelihood,745.6
36463,AIC (smaller is better),755.6
36463,AICC (smaller is better),767.6
36463,BIC (smaller is better),757.6
36465,-2 Log Likelihood,743.2
36465,AIC (smaller is better),753.2
36465,AICC (smaller is better),768.2
36465,BIC (smaller is better),754.7
36469,-2 Log Likelihood,846.6
36469,AIC (smaller is better),856.6
36469,AICC (smaller is better),868.6
36469,BIC (smaller is better),858.5
36655,-2 Log Likelihood,1345.3
36655,AIC (smaller is better),1355.3
36655,AICC (smaller is better),1362.0
36655,BIC (smaller is better),1358.8
36666,-2 Log Likelihood,1884.8
36666,AIC (smaller is better),1894.8
36666,AICC (smaller is better),1903.4
36666,BIC (smaller is better),1897.6
36702,-2 Log Likelihood,490.4
36702,AIC (smaller is better),500.4
36702,AICC (smaller is better),515.4
36702,BIC (smaller is better),501.9
36893,-2 Log Likelihood,830.3
36893,AIC (smaller is better),840.3
36893,AICC (smaller is better),852.3
36893,BIC (smaller is better),842.3
36940,-2 Log Likelihood,566.5
36940,AIC (smaller is better),576.5
36940,AICC (smaller is better),588.5
36940,BIC (smaller is better),578.5
36942,-2 Log Likelihood,717.4
36942,AIC (smaller is better),727.4
36942,AICC (smaller is better),733.4
36942,BIC (smaller is better),731.3
36981,-2 Log Likelihood,577.4
36981,AIC (smaller is better),587.4
36981,AICC (smaller is better),599.4
36981,BIC (smaller is better),589.4
36983,-2 Log Likelihood,635.9
36983,AIC (smaller is better),645.9
36983,AICC (smaller is better),653.4
36983,BIC (smaller is better),649.1
36984,-2 Log Likelihood,1447.2
36984,AIC (smaller is better),1457.2
36984,AICC (smaller is better),1460.4
36984,BIC (smaller is better),1463.3
37604,-2 Log Likelihood,329.9
37604,AIC (smaller is better),339.9
37604,AICC (smaller is better),354.9
37604,BIC (smaller is better),341.4
37828,-2 Log Likelihood,985.4
37828,AIC (smaller is better),995.4
37828,AICC (smaller is better),1010.4
37828,BIC (smaller is better),996.9
37880,-2 Log Likelihood,266.8
37880,AIC (smaller is better),276.8
37880,AICC (smaller is better),291.8
37880,BIC (smaller is better),278.3
