"V1","estimates","estimate_lower","estimate_upper","p_value","DIC_array","DIC_true_array","ID"
"2.5%",0.493966130768965,1.33090018156809,3.05332583286506,0,1724.55300391575,283.144668881374,227
"2.5%",0.895696512152419,0.737916281831939,1.66881735145858,0.082067847410118,1863.56196989029,247.332359004801,228
"2.5%",0.638902874879,1.05204600557148,2.33957302633595,0,2163.33537435201,242.10704974347,229
"2.5%",0.711086764487423,0.919062513271804,2.16314095259413,3.5493230576833e-10,1457.59006330066,332.696141381186,230
"2.5%",0.61508329273025,1.21126237616004,2.17472037140059,0,3549.50652113758,618.837419544961,231
"2.5%",4.65467525424251,0.118679964835015,0.400290032187858,0.00110504615310814,639.940353655034,294.843568328031,232
"2.5%",3.94465463820047,0.142568235298161,0.436023615987883,0.000194923701134275,721.601017425832,301.320307067669,233
"2.5%",1.40296152859245,0.448773649770163,1.16217201885797,0.00101453252668904,954.56899430096,249.073479415316,234
"2.5%",1.46378164720732,0.401740351171283,1.14162968156365,0.0046222512951366,916.314296857646,255.617210721286,235
"2.5%",1.2464004379961,0.464529880323016,1.44896666969639,0.0556128798337485,691.209981976362,124.963951644442,236
"2.5%",0.773258119785735,0.7492960664272,2.15543208025213,0.000303883103731195,826.650562878352,120.980780453884,237
"2.5%",0.991382279963577,0.692281680039778,1.42520037535613,0.886988782802367,1423.90280162935,292.417895849097,238
"2.5%",0.601104220174757,0.776541137877092,3.91210841451899,2.50889264918897e-09,216.745388790467,72.3157863701237,239
"2.5%",1.02403888691118,0.453587460489088,2.06772941137133,0.854343397611822,217.709156656544,63.4578237291203,240
"2.5%",1.4665870118277,0.320752264153316,1.42474264554186,0.0362157670142258,233.908951102466,69.852211175106,241
"2.5%",1.21793397123023,0.641889418908731,1.04532546266028,1.19111831509144e-09,4794.24949257317,681.918102902308,242
"2.5%",1.376002468592,0.459026966099741,1.15672489156454,0.00157693227362721,2445.49855515677,358.990296944372,243
"2.5%",1.03160553411824,0.790702939569229,1.2138134102189,0.274096051263998,3473.33254829253,1828.79495146059,244
"2.5%",1.38606788682791,0.465332775162808,1.12773717991144,0.000763902019529361,974.743949242955,216.066830818119,245
"2.5%",1.22297492604003,0.615572259459735,1.06887294725993,1.19818821531226e-10,2012.41547118698,309.02730398599,246
"2.5%",1.51715342233372,0.412774127483477,1.09779169080316,3.20968488598528e-05,842.561841230056,175.983969254842,247
"2.5%",2.14934481680781,0.341315396490691,0.627727427827507,0,1961.81241523332,504.070548479692,248
"2.5%",1.11727400191318,0.522612300025946,1.47009035029962,0.206102924456785,700.46394184492,120.032796076617,249
"2.5%",1.42802236489925,0.37256547071128,1.3812230124249,0.00347522410795342,255.135065515183,90.2413823103047,250
"2.5%",1.25421486852613,0.550001573577019,1.16138256523725,8.06720338708544e-06,824.316081687818,245.565869914763,251
"2.5%",2.10471827163636,0.357917033148236,0.624695904821633,0,1268.80793313515,392.105590690012,252
"2.5%",1.66162966101079,0.36720852686503,0.998253217528452,0.000178397639856165,884.327662869409,271.811773155659,25
"2.5%",0.98254616990794,0.454113933984951,2.22449987311781,0.89292463589906,230.454001623628,61.2982645883451,26
"2.5%",0.294506327509169,1.52239778736944,7.95720582284329,0,308.422189769434,105.769162853344,27
"2.5%",1.52231963255621,0.4018747698046,1.10646726821786,0.000335744273677108,7857.42350638969,1361.77465942851,28
"2.5%",0.160189516143625,2.89023337873571,14.4135996836378,0,437.286137687052,172.810589767039,29
"2.5%",1.00230067008604,0.467958464762392,2.17821264757656,0.985923684035973,230.443984682635,61.2882476473514,30
"2.5%",1.67759063055213,0.415445903049131,0.86304596160692,8.21565038222616e-15,785.655124793644,230.866357051887,253
"2.5%",1.55809351819136,0.429259694964838,0.921053733352076,9.45288292086843e-12,765.029385260344,231.851164715003,254
"2.5%",2.0375644723811,0.376292412091085,0.638794823594014,0,1299.69373910289,390.310765445513,255
"2.5%",1.97569597267979,0.381549546881574,0.656561395944996,0,1285.59371619664,385.20351255816,256
"2.5%",1.9653299047775,0.281100750316705,0.948077668625491,0.000403744394199101,329.440252471499,125.469802477868,257
"2.5%",0.227541766357107,1.85202267802801,11.3554298797314,0,312.19845063193,127.373315274949,258
"2.5%",1.00401578657679,0.505113878710158,2.08776041968383,0.972261107780561,334.660783297986,83.6920868607013,259
"2.5%",0.848656581742493,0.701964714977734,1.95193650415739,0.0303888895358422,746.532333353354,251.693896389458,260
"2.5%",0.877461128796826,0.794218358777119,1.58370364969893,0.000865908782287317,1589.29776090742,502.40288766001,261
"2.5%",0.865434732494126,0.710520078778771,1.9868265909678,0.0361058355897661,997.432284918852,359.925389168728,262
"2.5%",0.162255040737666,3.24971886917465,13.9884491373615,0,806.098437502175,218.516457593192,263
"2.5%",1.07178987930076,0.723666057848471,1.19706132597633,0.0532946679185611,2916.57819773635,258.054055373805,264
"2.5%",1.08710369125331,0.728041445883785,1.17040165060541,0.00698353498209792,3178.86874829436,293.95516690877,265
"2.5%",0.955209997821232,0.897860724866609,1.21332953188256,0.000115328967025485,5354.72726071788,602.650054461916,266
"2.5%",0.95982433576578,0.982522982898149,1.09682435148633,0,12348.31362844,3415.19314356729,267
"2.5%",1.07200121544495,0.814118155692894,1.07169383433224,4.03063538101378e-09,6987.00828074746,1280.89294546205,268
"2.5%",1.08710369125331,0.728041445883785,1.17040165060541,0.00698353498209792,3178.86874829436,293.95516690877,269
"2.5%",0.971046206883475,0.595330558231567,1.84673165469344,0.737631176589358,571.876683345879,112.966267560866,270
"2.5%",0.954064752265857,0.552167292271613,2.05438377879158,0.643804047659998,393.860008996287,89.4182218070143,271
"2.5%",0.957148048678398,0.857326286881219,1.26115010586438,0.0112267051754649,2055.3384493027,497.582494201301,272
"2.5%",0.470955659019107,1.35705169834828,3.34221493735356,0,697.591605268409,230.4074673585,273
"2.5%",0.462084706632415,1.37640867406555,3.38709740896066,0,684.296871794449,217.11273388454,274
"2.5%",0.92444517888539,0.828915846795481,1.38839141388322,0.00355642488729191,1276.34383675508,375.853387888017,275
"2.5%",0.944884561030861,0.767706838793652,1.50668976901997,0.240485586122905,1144.96251808107,286.035960845141,276
"2.5%",0.864445133261151,0.786047650659804,1.69808257301299,0.00392690977569643,613.159890160959,199.510337523564,277
"2.5%",1.62899840636744,0.327777196344654,1.17248384280146,0.00504418614729163,775.245269700284,175.572823926328,278
"2.5%",1.67159044610784,0.355111361840188,1.00742284651142,9.57808494490564e-05,1035.25227155332,128.465157139713,279
"2.5%",1.67924620734068,0.346050172819097,1.07625764622376,0.000620166897868923,820.053661290515,186.654289873777,280
"2.5%",1.67159044610784,0.355111361840188,1.00742284651142,9.57808494490564e-05,1035.25227155332,128.465157139713,281
"2.5%",1.04885821472636,0.478661226398954,1.89399460210741,0.668375007960627,549.387977123401,169.932207009516,282
"2.5%",1.45298206452052,0.416105666161391,1.17362006992809,0.00125759834887607,1175.80635076993,140.990371567454,283
"2.5%",1.32515375294434,0.596623091638393,0.984959690057841,0,1862.64519616603,489.794277279938,284
"2.5%",1.36403387443368,0.520803802500681,1.00208271931949,2.58558108257034e-09,1194.92106103639,331.61307573223,285
"2.5%",1.12492987539394,0.538813094500635,1.41613054726622,0.156935451954548,686.931340493052,177.388406911125,286
"2.5%",1.35312942409094,0.539127095358076,0.985174370442338,2.8777789040646e-09,1539.28636856665,338.732103591959,287
"2.5%",0.974588451184211,0.53408411035421,1.98958727425908,0.808841211469666,277.359595985614,112.173638197193,288
"2.5%",1.37074664864089,0.552767206483646,0.960171497805894,9.32587340685131e-15,1491.11695415533,386.228033029899,289
"2.5%",1.26265602002968,0.541247316531665,1.15015395290432,2.82096777350915e-05,1004.06553358745,315.440870998837,290
"2.5%",1.31226028170805,0.585052306755066,0.98711417752623,4.44089209850063e-16,1755.01396092081,418.97645920749,291
"2.5%",1.39471241197353,0.51298191493776,0.981299182006826,2.58962740140589e-09,1382.80558604538,306.00981377205,292
"2.5%",0.947459906412993,0.559636369571178,2.10272485181021,0.569571027569799,341.926990077978,158.919663051441,293
"2.5%",1.20642356935012,0.611617489853144,1.11109369096467,9.94057502978762e-09,1368.11694391007,379.195753617518,294
"2.5%",1.36854545684847,0.555489434901721,0.959106372126625,0,1592.92257780244,388.091842605502,295
"2.5%",1.32138752454929,0.55520060219507,1.0487781025923,9.87751658243496e-09,1513.11560812964,366.68418421342,296
"2.5%",1.08137066748556,0.612161399174869,1.3310932487749,0.215575317530502,1023.43230620757,206.65117578422,297
"2.5%",1.26299449479525,0.645121629441736,0.972231156357507,0,2751.71166520401,545.124834204256,298
"2.5%",1.20142846800441,0.421813651423557,1.7245068994478,0.215899491533569,316.713920259406,74.5132395897579,299
"2.5%",1.15245141093531,0.519407581535734,1.49120801311839,0.0467844107355635,603.444159259717,138.661971061239,300
"2.5%",3.79140138948082,0.183393489183474,0.373659686005884,0,1301.28483438065,460.391873028306,301
"2.5%",2.72490877534057,0.181624865761167,0.700063620281269,0.00261554101646233,477.717516001695,167.080458784953,302
"2.5%",1.48439985869122,0.440742645463044,0.987354921661786,1.36381117052942e-05,958.691945973643,312.211233213575,303
"2.5%",0.826039549123985,0.733899832889739,2.15136779876661,0.00241638331542959,333.864071433812,132.282629026754,304
"2.5%",1.17943182171116,0.577204097375397,1.22205773591002,0.0105460142855418,1643.48225602493,286.654084092384,305
"2.5%",1.43485907721188,0.477494027501042,0.975443364218193,3.47321709170956e-08,1126.66795641066,307.958269474876,306
"2.5%",1.24854663983154,0.606754405146473,1.04566888046896,1.08418541255872e-07,2054.68810232265,445.90765900279,307
"2.5%",1.3494934931682,0.410739893604049,1.21772360614158,0.0195308525651581,716.920407144983,150.162991596516,308
"2.5%",1.33162269810713,0.469635545948285,1.18769305310872,0.00217322977735557,713.924808334893,256.83982375042,309
"2.5%",1.13029429324178,0.550988751425314,1.37979790719312,0.165731427294891,1079.24757418855,655.077055910946,310
"2.5%",0.775903081954418,0.611934971940653,2.62014545988954,0.0106842823493474,340.069805132192,65.5811045564408,311
"2.5%",1.08665157411859,0.467604021236268,1.78504913769379,0.500261553322241,389.180450884911,78.1540318347881,312
"2.5%",1.20827591948459,0.568159676835512,1.1874639171282,0.00513445360543408,1436.04291937263,335.043233093974,31
"2.5%",0.685383606630958,0.961467953815111,2.2561900966415,0,1227.89662781956,240.447259697929,32
"2.5%",1.20827591948459,0.568159676835512,1.1874639171282,0.00513445360543408,1436.04291937263,335.043233093974,33
"2.5%",1.23109870663466,0.531809719957668,1.25254734282131,0.00971515899683562,932.970311579628,323.860684808341,34
"2.5%",0.912643824300946,0.842599778998015,1.3942738428753,0.00433332765255745,13577.648420186,2054.83667269355,35
"2.5%",0.95580333026766,0.707359214301178,1.52170632393529,0.389033526138767,2547.02397199138,196.583289760745,36
"2.5%",0.215224879846999,2.72162775124696,8.37517814404642,0,1064.1048004753,361.155925183092,313
"2.5%",0.215224879846999,2.72162775124696,8.37517814404642,0,1064.1048004753,361.155925183092,314
"2.5%",0.976772873758869,0.584364061906486,1.70864359199446,0.759717925188421,595.333175613675,134.202590042746,315
"2.5%",1.02454952571792,0.557396650952978,1.69706421203457,0.783947725070979,563.057483272009,124.995175423819,316
"2.5%",0.616867664104858,1.04267356815915,2.49480751919688,0,1581.36189815584,493.711609508035,317
"2.5%",0.493990786643862,1.05132113853287,4.0364335252645,0,448.851761879513,111.242409985733,318
"2.5%",0.784456946375761,0.946288850213337,1.6883349417041,0,2177.77457352742,321.396870120455,319
"2.5%",0.29727125143778,2.31001109679309,5.01953141091249,0,1250.79739474886,478.696311641824,320
"2.5%",1.19338813221544,0.545773583339563,1.31123218033702,0.0364140801559065,1422.67949929839,346.149804444412,321
"2.5%",0.998856103043068,0.685329735117975,1.48334264176184,0.984228945220093,952.495401026972,130.294772410855,322
"2.5%",1.20991719371439,0.362909010801724,2.05023692248698,0.302802053403898,198.07606323732,60.424494959373,323
"2.5%",0.682518166665972,0.744513965744257,2.77600291489121,1.16215101542139e-07,393.206061480803,90.5910937133037,324
"2.5%",1.0669542527232,0.565988655684278,1.49202185037711,0.253383772181572,547.492972328078,148.612687773608,325
"2.5%",1.40143078522305,0.336462239217228,1.44424182804115,0.0818258386252153,284.53345196224,81.8002319247002,326
"2.5%",0.988269327797197,0.562616959899841,1.8036304846745,0.873259962847825,360.512488063069,91.532131687868,327
"2.5%",0.67006608380615,0.712484049519243,3.72241194595177,2.26230698618934e-07,231.908840745113,78.6546546623021,328
"2.5%",1.36528751785651,0.362143909996678,1.50524482914948,0.0505888903675094,245.084375427457,75.776537790085,329
"2.5%",1.36418026549763,0.356311605121486,1.54096724287479,0.0591882838253561,245.262291670718,75.9544540333459,330
"2.5%",1.26478372900412,0.344365084449051,1.811211698537,0.190210406829534,189.858104884448,53.4619592526008,331
"2.5%",1.15948918031771,0.466145180922611,1.63708416514136,0.173976626217646,403.777331228548,102.943752679159,332
"2.5%",1.12425471643923,0.388096601425548,2.02787099039787,0.503302156547211,187.082141297251,57.234940373438,333
"2.5%",1.43212132202195,0.439534406833879,1.11959027923435,0.00023830854577489,754.059484601475,173.794839954572,334
"2.5%",1.61176130165563,0.342985700910743,1.07370231068752,0.00465112347231211,633.176454552073,129.304678804142,335
"2.5%",1.17563130794942,0.560590318228404,1.22452451684368,6.15232169645097e-05,833.932783205156,198.860051233957,336
"2.5%",1.00203330280745,0.491270971079511,1.96641450835158,0.985845958639441,418.974886832624,97.5517789561069,337
"2.5%",1.42058680542827,0.369971011818457,1.37382311211143,0.0134531566339304,412.843068577562,92.5330233853941,338
"2.5%",0.963803035909711,0.704277414274675,1.50314287195109,0.47971600064864,1508.5442572664,1006.638455591,339
"2.5%",1.30529849284709,0.432886292136455,1.29142719987725,0.010819480012318,542.666615151413,114.243779977647,340
"2.5%",1.34031385173574,0.523671921888054,1.09295129292849,3.00320432966572e-08,1189.16368897302,171.142932777423,341
"2.5%",1.20222912539164,0.46177842011018,1.45628111343439,0.0640087767754756,599.217298350944,107.196094132722,342
"2.5%",1.40350082230283,0.427480488751707,1.12119981689731,5.90035665002375e-05,735.405598405045,138.322200511722,343
"2.5%",0.39698956216623,1.12450018322548,6.03419071398546,0,282.38268059629,95.8557760544887,344
"2.5%",1.21539032530013,0.571385613083838,1.16840923605246,0.000184113137039255,1239.80167611888,325.630023890367,345
"2.5%",0.510563458084908,1.05825471426222,3.8043464804573,0,435.088883442463,136.492262028214,346
"2.5%",1.23070346828537,0.547350991718245,1.22203694933263,0.00566549036446218,1419.42972647273,605.288364431319,347
"2.5%",0.768318579237912,0.853085027053178,2.02137627884282,5.46637006770823e-08,741.777155945173,221.063998750004,348
"2.5%",0.607151496178124,1.0535638050799,2.64562255450062,0,624.526627108571,148.578997375468,349
"2.5%",0.955594165925646,0.714519680318379,1.53242826945278,0.40619580525686,793.492516201915,282.466759356044,350
"2.5%",1.00916298383721,0.541140548433427,1.82934418568948,0.924882576556473,382.681033792703,91.8300803380086,351
"2.5%",1.11014805629343,0.643651320929165,1.27439185730177,0.0614151789800821,897.634734564285,246.741892962102,352
"2.5%",0.876968899841109,0.543691592931687,2.28382708484945,0.219030493719103,244.132951669887,96.5490624504808,353
"2.5%",0.633953059438472,1.00278075459482,2.59721964839428,0,687.796584869414,150.993101281989,354
"2.5%",1.12772983394892,0.542770145541014,1.44883816215744,0.205869860541377,649.624350596034,143.399296444072,355
"2.5%",0.563835562548452,0.744571958625821,4.19801574485034,4.60142368652328e-10,217.184812056711,92.430299659974,356
"2.5%",0.635333510737978,0.886182721206616,2.94433533421954,6.69020394639119e-13,523.732383854336,126.936384667077,357
"2.5%",0.584700563724489,0.897337430313256,3.51849845492898,0,387.956607907707,104.567249154925,358
"2.5%",1.86822919125349,0.243436748618864,1.14700190544864,0.0102018189571718,260.16805628328,103.997026066987,359
"2.5%",1.44984803522551,0.55305899727034,0.877257661160753,0,3565.80156328523,653.047094551779,360
"2.5%",1.51446542386984,0.504972318825397,0.855126757680455,0,2571.24902417419,412.350328333897,361
"2.5%",2.46473967484429,0.22826183293945,0.68041713823051,1.09148183737862e-05,486.875568839292,187.818483691745,362
"2.5%",1.57735988026015,0.347500945241139,1.07247767785765,0.000577193217933925,456.235628152705,154.343840795198,363
"2.5%",1.56324383868645,0.482377779541824,0.832370480059948,0,3232.44264727736,561.821106752702,364
"2.5%",1.92321095899929,0.354778234072705,0.793376476676248,1.38625910750534e-09,2684.07246009719,516.190608348814,365
"2.5%",1.20969186811863,0.461734398823922,1.4528960739094,0.0650437809620339,464.616293816922,121.057193933461,366
"2.5%",1.4655872620533,0.487881988179688,0.971970775081765,3.87445631133687e-12,1072.82726215154,254.213895009475,367
"2.5%",1.15330997375134,0.525092413399406,1.37246480140395,0.0706994549475406,1063.38797292796,131.901829796002,368
"2.5%",0.777208575879005,0.505134158562505,3.36771562740157,0.0617882353005785,272.290129990873,91.7131150729066,369
"2.5%",1.3192481840976,0.580812225297459,0.964918745818938,7.54951656745106e-15,3049.31575520031,561.939267394034,370
"2.5%",1.38708180845648,0.526357645780892,0.955633285866591,1.28785870856518e-14,2084.96666573365,314.392109434763,371
"2.5%",1.56815786021362,0.452639733206248,0.881726781872995,2.41140440948584e-12,2091.01692379437,314.64982440205,372
"2.5%",0.227780253995731,2.91729363091812,6.55075773218925,0,2569.77407039192,396.928140750061,37
"2.5%",0.328831393085911,1.47177944162943,6.62647496632017,0,334.726169845939,111.190759823165,38
"2.5%",1.11616085848778,0.518238685601678,1.53289564005152,0.30694317113885,540.270357462956,210.626670301153,39
"2.5%",1.01859154824208,0.567167893059757,1.80107999442527,0.844022852019471,477.374448431306,111.020336866396,40
"2.5%",0.940590725772385,0.856603561905923,1.3427442022784,0.00340317230371001,2573.38697570612,619.721554934919,41
"2.5%",0.460960222330686,1.18542363502315,4.03572261590156,0,384.565717676323,137.589006033322,42
"2.5%",1.18996054335388,0.506636979535913,1.33159755488145,0.0314964877787332,1061.58619010598,130.100046974018,373
"2.5%",1.44048875025136,0.547953449205623,0.868055763402546,0,3539.81922276402,680.169257367438,374
"2.5%",1.38451499758944,0.57971228973258,0.919814580798431,0,4299.89435264209,985.333277093383,375
"2.5%",4.14811139334809,0.103397305127448,0.672455421658962,0.0407719905563135,128.636499712153,58.2312439799189,376
"2.5%",2.91682827411185,0.204492259867646,0.60782182948655,5.34393893580898e-08,402.134675313668,188.956533802303,377
"2.5%",4.57474404586842,0.128391238328888,0.351444681267076,1.68035837098124e-05,556.656593770979,245.403165169996,378
"2.5%",2.86524121077153,0.192393089216457,0.61590336445265,2.39298992732451e-05,360.950244133635,163.646852014596,379
"2.5%",1.49730407604709,0.412877253934301,1.04212503433061,9.65135625241587e-06,2220.97796582889,162.460632809543,380
"2.5%",1.22519902927034,0.537678942739274,1.25502308245278,0.00796512225544443,6326.75534391834,195.528761356315,381
"2.5%",1.79713268203617,0.277748642035552,1.11208545077752,0.000880203413210712,309.929003196364,79.4443545326272,382
"2.5%",2.11313446812185,0.222775301716209,1.03695210362657,0.00162805162350743,299.430642359821,82.3438272391844,383
"2.5%",1.56427080247884,0.325304641620255,1.17983980499398,0.0165748437824118,516.753122953802,111.063528767602,384
"2.5%",1.70559374029211,0.325489423321206,1.07313743697785,0.000384968340362946,1641.56935511702,119.925505588607,385
"2.5%",1.19397216651814,0.470041701162407,1.42757757555039,0.125563981970572,5144.46102195399,154.265099564427,386
"2.5%",1.53379840776963,0.376049230847154,1.16849744097249,0.00257942519722265,2139.45253149811,166.175539439719,387
"2.5%",1.9877509457028,0.243734134154735,1.01014902498348,0.00369455764411319,298.677050156828,74.5485091537875,388
"2.5%",1.58068661910092,0.477098275489669,0.86092890461497,8.88178419700125e-16,1429.85055301982,481.900116330256,389
"2.5%",1.79715250235921,0.389343299040992,0.831365142976187,1.21494325711069e-09,884.776744141024,408.434620525504,390
"2.5%",2.01941239503499,0.298148883559819,0.806537908510205,4.25701934143596e-05,583.151106123658,222.692103073472,391
"2.5%",2.16787245170815,0.242868068832041,0.840191831778566,0.00068217235832968,404.439682265568,145.533510442339,392
"2.5%",1.01485294196311,0.515653304524127,1.90815583312642,0.887293354095328,300.236184416752,81.0627388736355,393
"2.5%",0.804867978469393,0.602141579118875,2.61981253485328,0.0345704462284071,248.892185407602,69.6663697365169,394
"2.5%",1.16511209999587,0.617278011689463,1.20442719172211,0.00834224874172396,951.429211518793,198.438907755255,395
"2.5%",0.826616326275579,0.897307710819033,1.64746648036044,8.1830389841997e-07,965.005125602903,229.359959852719,396
"2.5%",1.16511209999587,0.617278011689463,1.20442719172211,0.00834224874172396,951.429211518793,198.438907755255,397
"2.5%",0.826616326275579,0.897307710819033,1.64746648036044,8.1830389841997e-07,965.005125602903,229.359959852719,398
"2.5%",0.962225337662291,0.757277074146378,1.43975642490329,0.360223996642496,995.640030233403,373.235746013691,399
"2.5%",0.962225337662291,0.757277074146378,1.43975642490329,0.360223996642496,995.640030233403,373.235746013691,400
"2.5%",0.738796209407299,0.844716816412886,2.05302919631738,2.61124455391837e-13,954.975876516641,125.06947390738,401
"2.5%",1.39536337160091,0.359921123906563,1.4360084105462,0.0486579636134115,544.094612862116,101.215975336448,402
"2.5%",0.886647018234152,0.877077330493592,1.44831002748661,1.33175883654246e-08,2892.52719270837,358.011977930205,403
"2.5%",0.840854810813915,0.939232681090252,1.49369562599244,0,3628.07902578083,323.649124405197,404
"2.5%",0.855730928825041,0.910209948384163,1.4971411189213,4.56612525567834e-12,3045.92579708667,331.786349728733,405
"2.5%",0.689903242592963,0.685624816111228,3.42105449287785,3.23400006796426e-06,318.061094125506,71.8391055516144,406
"2.5%",1.57289599943445,0.431463269657786,0.977885469865562,2.90106317679673e-06,2630.36528917804,452.735353833847,407
"2.5%",1.10895889881468,0.593749928947444,1.3488631046501,0.129842442246027,1161.68368702149,139.952495136007,408
"2.5%",1.27896717201771,0.452666166399695,1.38161149269603,0.0472235436041983,773.423201097278,134.164895045838,409
"2.5%",1.11796496022743,0.696972650053203,1.13245491010437,7.04202889865169e-05,2721.90817120781,451.223635207652,410
"2.5%",1.12395344063137,0.631433664142412,1.20277488345127,0.00715079432590304,1748.60888057317,340.279957793194,411
"2.5%",1.08973482450578,0.678364898204736,1.23579897991055,0.0431610178842747,2319.01694754105,385.990194915365,412
"2.5%",1.04864770136767,0.60038436941807,1.44902739070581,0.476631071379807,1585.99982992175,304.993815223542,413
"2.5%",1.11796496022743,0.696972650053203,1.13245491010437,7.04202889865169e-05,2721.90817120781,451.223635207652,414
"2.5%",1.11796496022743,0.696972650053203,1.13245491010437,7.04202889865169e-05,2721.90817120781,451.223635207652,415
"2.5%",1.11796496022743,0.696972650053203,1.13245491010437,7.04202889865169e-05,2721.90817120781,451.223635207652,416
"2.5%",1.11796496022743,0.696972650053203,1.13245491010437,7.04202889865169e-05,2721.90817120781,451.223635207652,417
"2.5%",1.12339318176966,0.637188420689407,1.24069975232943,0.0369529676192142,2216.77535852117,389.756279252747,418
"2.5%",1.16165297256159,0.516855471116361,1.42505310789061,0.113060144387478,564.122146226788,120.456689495049,419
"2.5%",1.1530933048971,0.685646872972741,1.09195387818862,2.53173717990052e-07,2751.26197932231,450.921882648528,420
"2.5%",1.2801400294246,0.374400509896634,1.65264515731372,0.119209369784,336.149341414174,80.6888289537507,421
"2.5%",1.96109568375352,0.33807173516518,0.733771914766312,1.69775304925679e-12,1302.59688486483,280.217320464031,422
"2.5%",2.04224986792683,0.294021689607655,0.807999473667228,3.37013096762817e-07,807.662586918766,210.846849692505,423
"2.5%",0.643201282318632,1.08779204921443,2.23284237684601,0,1901.84597384889,526.496778071614,424
"2.5%",0.889432684785269,0.645487221471452,1.90553138013855,0.153657125137821,506.873270937778,115.273993499454,425
"2.5%",0.367053574790254,1.41115476703124,5.54649490113651,0,385.586836815992,95.7613245129348,426
"2.5%",1.5892606531383,0.400516129039649,0.951107987802972,5.70233193553094e-06,829.613936909963,193.170928136147,427
"2.5%",1.64128096412539,0.343945807446874,1.07856025593937,0.00103014268396118,506.892687739936,152.234285414464,428
"2.5%",0.245097993561411,1.9950379627876,9.52760836391016,0,443.124236259733,152.701771770137,429
"2.5%",0.419779224643876,1.25012832564141,4.74300078318083,0,427.351128047267,106.809850920124,430
"2.5%",0.344824925347486,1.49306138623789,5.68717302589804,0,475.563877923253,122.335106180754,431
"2.5%",0.555274006130507,1.09324778579846,3.16787104855561,0,554.343198954803,204.826438403281,432
"2.5%",0.494054949558479,1.06187125454011,4.13445442715364,0,372.771171351004,131.976544614719,43
"2.5%",0.816053346933616,0.967258334851429,1.53274364206819,0,2706.74132297788,421.059394434706,44
"2.5%",1.51871791305975,0.443391033350745,0.974915711270108,1.8718544048113e-08,809.311939561203,215.236878067963,45
"2.5%",0.49374393282271,1.08272355709047,3.90715659056721,0,774.401069003324,149.751279946473,46
"2.5%",1.4555208261382,0.447244694457487,1.05988892896412,9.51964770996572e-05,710.272796825265,252.150884899067,47
"2.5%",1.0288263394787,0.636290405446351,1.40662221377014,0.650259776297142,1238.8686886042,317.501547512234,48
"2.5%",0.731564175615059,0.756132009288984,2.41471509422188,3.09680918615385e-05,429.6567287162,196.688549369506,433
"2.5%",0.719518615931052,0.814313715246074,2.51591330675713,1.30388655428249e-09,525.153819236095,123.5740070169,434
"2.5%",1.1627362867913,0.632953991104521,1.16986474631951,0.000660952638302348,2153.18928206253,597.395302896707,435
"2.5%",1.36651503636191,0.441126863895929,1.29502755365563,0.00827065302554675,610.481558918199,213.213574216366,436
"2.5%",1.22522587870003,0.636105738067019,1.05170231334043,3.38328446369829e-07,1461.97730356961,284.903208620763,437
"2.5%",1.24836137733148,0.580395468219453,1.1374273647799,0.000143713845772497,1341.90712597052,335.011891965796,438
"2.5%",0.988658921810013,0.570730448543023,1.81923866872133,0.896808045748619,552.241953534698,158.536898145774,439
"2.5%",1.18052418990141,0.649219849817953,1.1288784372959,0.000407141184734172,3505.1616003871,795.995151228784,440
"2.5%",0.980893295516772,0.672851606360755,1.48555839906268,0.684515866123393,1033.25419177945,216.958515151497,441
"2.5%",0.805080030450743,0.753501514856914,2.02623853107755,0.000205801580438258,790.696296006916,125.393662127955,442
"2.5%",0.869266169156443,0.712439127768217,1.89162739338731,0.024657977318767,851.752156151794,167.354622464245,443
"2.5%",0.828598810974406,0.644991608217311,2.22813692234992,0.032651179610856,625.591671573836,115.119725633377,444
"2.5%",0.873768519767977,0.726237299355152,1.75802955731182,0.0158709433025761,925.458456248841,179.907092273533,445
"2.5%",0.824965921590314,0.780472120427169,1.89659033293296,2.30500177051951e-05,948.299006625404,193.983589380748,446
"2.5%",0.916006264464803,0.721915904081253,1.69280854350021,0.094305140256655,869.35948936369,170.201839812512,447
"2.5%",0.834482902136429,0.665179919673404,2.28400843851414,0.0251282882475556,553.733504960036,137.034148899658,448
"2.5%",0.38435696581909,1.62116168604196,4.06835400909836,0,2382.68954065635,406.597416203249,449
"2.5%",1.10708802662269,0.517581155924933,1.47278558333353,0.270054197010786,966.961104609149,139.949460952748,450
"2.5%",0.705039609225928,0.742810411001016,2.734899115454,2.56033946266498e-07,585.830241604047,99.2740530556868,451
"2.5%",0.997521411568839,0.619752284811515,1.53618056113533,0.970693197474355,2862.63427327733,223.766600422852,452
"2.5%",1.22802295824728,0.562313576771586,1.23391085934668,0.00248484326562926,4056.88472432548,774.202298468931,453
"2.5%",1.40955233927843,0.459554740828066,1.08134120644213,8.42431322309878e-05,3967.2792236927,342.242190487583,454
"2.5%",2.08773389383843,0.323535942009457,0.697658005421446,2.77516232216612e-10,921.81580914751,363.631569138359,455
"2.5%",2.90391721823978,0.190590695548603,0.585191096930502,5.84526085576353e-05,745.821132724633,293.821637347401,456
"2.5%",0.470690569641058,1.54673318582352,2.9026082488045,0,6958.66465662319,2901.41448012269,457
"2.5%",0.696502962359126,1.14045063565678,1.84157854967738,0,9014.55328298706,1135.41032935372,458
