"V1","estimates","estimate_lower","estimate_upper","pi_estimates","pi_lower","pi_upper","p_value","DIC_array","DIC_true_array","ID"
"2.5%",1.05283509136003,0.691116082979659,1.24404643672612,0.181440236897174,0.180182420768004,0.182618126438155,0.283452595958223,3541.54860654877,762.305711022871,118
"2.5%",0.964380350173106,0.693535255551618,1.52032181827035,0.165310772843407,0.16394643169443,0.166304989160814,0.555014098172033,2094.6641090808,416.490201222919,119
"2.5%",0.912967769808653,0.730574532671268,1.71822364667598,0.14287897190154,0.141899709706879,0.144565557564078,0.140821819613362,1354.74147430226,167.767471203278,120
"2.5%",1.60785218263114,0.422419937527626,0.935796800829486,0.153933576858286,0.153270549743486,0.155245438316367,6.63586963156604e-11,1196.49985867042,179.610721227231,121
"2.5%",1.47902854555449,0.454164966276123,1.02784755604907,0.0783850500206455,0.0775531807664737,0.0819495974727212,1.33778889743752e-07,1286.34590618143,172.109441513564,122
"2.5%",1.46178528165999,0.495654439655916,0.940037725283771,0.130175185803565,0.129584023788482,0.13121221977313,4.2277292777726e-13,1605.49345088582,251.473756773115,123
"2.5%",0.454672688987101,1.35613301090906,3.62873388053962,0.308173109724248,0.306926425787897,0.309452127206009,0,656.936774811136,261.593347466327,124
"2.5%",1.16601440943667,0.380902394271958,1.85372640879376,0.0324624467160759,0.0291240055877752,0.04278680940798,0.309034913615275,177.089186182505,58.9672930523076,125
"2.5%",1.21508974739306,0.379524910559036,1.8826492019611,0.0198149444252919,0.0166707642658704,0.0313692485454464,0.198973290373239,163.239831153752,56.5900757942119,126
"2.5%",0.449418632422877,1.37497570775525,3.51043657570497,0.18299655802668,0.181486708746179,0.184044001252575,0,4274.5605296739,3120.74467660933,127
"2.5%",0.556569999164699,1.13967164624524,2.97597624017244,0.198182292273362,0.196837654725856,0.199552680589497,0,1013.62260292062,144.056903455147,128
"2.5%",0.752939547452399,0.835401616630796,2.02878929368375,0.183340247411223,0.18224942961946,0.184314246501096,4.00659727617381e-09,391.688976784566,143.864927338164,129
"2.5%",0.405142966013265,1.90140104820658,3.428171440499,0.273100586955254,0.272152344864905,0.273769325827554,0,1488.25552740063,528.725402518932,130
"2.5%",0.576144481516071,1.0121139000017,3.1098394673566,0.24277370381563,0.24132178219506,0.24390581551055,0,339.064468724543,100.675140883177,131
"2.5%",1.23222910301617,0.467234621206182,1.3578518451053,0.137303667943053,0.136278063417822,0.139712327796552,0.0457418363417719,693.707890195796,191.931768178819,132
"2.5%",1.64277435360186,0.416616292079261,0.896900205532468,0.276253642917448,0.275235198205998,0.277548560095192,4.0408121293467e-11,878.422305334972,248.921778187534,13
"2.5%",1.25151825758697,0.637220078377853,0.997934266847243,0.128052032353235,0.127504002937173,0.128801747586928,0,1860.61249522674,475.012064587818,14
"2.5%",1.19892104569335,0.641358818952935,1.10466543525904,0.162391700646734,0.161601413706022,0.163466405311047,8.45730616427787e-07,1383.18739607145,356.017738860088,15
"2.5%",1.33356956561909,0.600838170032062,0.931562186412618,0.157723615061846,0.156832603927983,0.158567718208655,0,2520.38076985659,493.568431231567,16
"2.5%",0.83701680849576,0.888781824324347,1.59480208317122,0.182384318189546,0.181611323231377,0.183283865927772,6.08624262099511e-12,9560.72492354164,528.217534402807,133
"2.5%",1.42103460302778,0.420658012578549,1.17216098121785,0.12400589086943,0.123158122462085,0.125842750677743,0.000662753150202144,793.795981213681,161.918728406389,134
"2.5%",0.665060384324562,0.994348722339538,2.24476103421975,0.181366008675438,0.180200453738587,0.18255362241107,0,1174.88811796971,505.852291270948,135
"2.5%",1.08413323977113,0.46053060789689,1.83064779676701,0.156472916342361,0.155508961965973,0.159642780731786,0.533268649978917,411.385602655392,86.721387051171,136
"2.5%",0.866977821845939,0.87879511321651,1.53351844662728,0.357512768008723,0.356544242491879,0.358506712938455,1.1597510485295e-07,1234.44013404464,414.513955765226,137
"2.5%",2.51457070885878,0.231914471914922,0.652249759205125,0.139198121176785,0.138342134560592,0.140377377625308,4.94081226598553e-07,629.160433379782,171.631138631058,138
"2.5%",1.6391619778832,0.310510641880275,1.15029561599338,0.297709056536531,0.296183318477204,0.299085511952873,0.00740383416923374,514.170768361286,150.391982326333,139
"2.5%",1.67704157106407,0.354894973179372,0.951519592800313,0.159802285938005,0.158849813765663,0.16203084437892,0.000141675504087058,609.038461210818,135.254065059224,140
"2.5%",0.895820235077659,0.769557592054784,1.65128938723902,0.0989932546962552,0.0982073120375452,0.101327209226102,0.0144217682292815,994.621569999651,171.537719749086,141
"2.5%",1.16421948269153,0.645282897186921,1.15525098662979,0.166615933863783,0.16547259469591,0.167712330208969,0.00200287038001168,2518.61978374202,304.343252185391,142
"2.5%",0.768645632102557,0.979307207422637,1.75272828656541,0.164870422264373,0.163804491767718,0.166154093292576,4.88498130835069e-15,1227.47269545126,517.059267552974,143
"2.5%",0.720178373851789,0.984855704030123,1.95271682563993,0.177079041352514,0.175839067417038,0.178142706344817,0,1120.37345110526,423.426826990647,144
"2.5%",4.62817598508847,0.136653878917334,0.335339384412964,0.0633974752711342,0.0615909301160346,0.0698895311781315,5.09223740952081e-08,7504.74312902115,865.094238103295,145
"2.5%",0.980412904121277,0.551899890796174,1.95494195623604,0.26565646202043,0.264507474360389,0.268497822295673,0.843156102672509,746.481169298182,104.403437558817,146
"2.5%",1.13587333094026,0.462579865221175,1.76588429854075,0.332547836070973,0.330492780227215,0.333856206580641,0.307103803629348,368.6916470852,73.8393535372906,147
"2.5%",3.74246164006436,0.127283528153997,0.522969067208554,0.0595205152445871,0.0567178345650877,0.0707397383639566,0.0086904499159719,435.292221467818,148.593542124144,148
"2.5%",0.405359024415398,1.3740529456209,4.41883732034461,0.243402053161904,0.242240629392319,0.245692019976103,0,673.373306255522,171.643768945887,149
"2.5%",1.98741289162496,0.247171381494855,1.05002327408308,0.284257758086866,0.282552357133076,0.286103723674199,0.00406814899503471,408.642380767881,104.707631556594,150
"2.5%",1.8651442079193,0.247542554913961,1.11523802715566,0.0240898199699958,0.0208498468979785,0.034878220749791,0.0120184209453913,350.277543383444,89.5627621412574,151
"2.5%",1.79257747372812,0.365279249366225,0.884222924895145,0.177422333943014,0.176292336089328,0.182958043117047,8.82428130566382e-10,924.53158165178,253.248643472829,152
